"","GAME_ID","SEASON","GAME_DATE","AWAY_TEAM","HOME_TEAM","AWAY_TREND","HOME_TREND","VIEWERS","DAY","TIME","BROADCAST","ATTENDANCE","OVERTIME"
"1525",21700629,"2017-18",2018-01-13,"OKC","CHA",19,24,22022,"Saturday","5:00 pm","LOCAL",19624,"NO"
"1526",21700630,"2017-18",2018-01-13,"BKN","WAS",19,17,15475,"Saturday","7:00 pm","LOCAL",18354,"OT"
"1527",21700632,"2017-18",2018-01-13,"DET","CHI",13,43,15926,"Saturday","8:00 pm","LOCAL",21613,"NO"
"1528",21700633,"2017-18",2018-01-13,"DEN","SAS",15,41,13381,"Saturday","8:30 pm","LOCAL",18418,"NO"
"1529",21700636,"2017-18",2018-01-14,"IND","PHX",14,14,10484,"Sunday","8:00 pm","LOCAL",17091,"NO"
"1530",21700637,"2017-18",2018-01-14,"POR","MIN",13,11,14441,"Sunday","9:00 pm","ESPN",14739,"NO"
"1531",21700638,"2017-18",2018-01-15,"CHA","DET",15,16,10114,"Martin Luther King Day","12:30 pm","NBATV",17200,"NO"
"1532",21700639,"2017-18",2018-01-15,"TOR","PHI",32,20,23366,"Martin Luther King Day","1:00 pm","LOCAL",20637,"NO"
"1533",21700640,"2017-18",2018-01-15,"MIL","WAS",34,18,16517,"Martin Luther King Day","2:00 pm","LOCAL",19607,"NO"
"1534",21700641,"2017-18",2018-01-15,"SAS","ATL",39,17,15963,"Martin Luther King Day","3:00 pm","NBATV",15806,"NO"
"1535",21700642,"2017-18",2018-01-15,"NYK","BKN",30,20,11839,"Martin Luther King Day","3:00 pm","LOCAL",17732,"NO"
"1536",21700643,"2017-18",2018-01-15,"SAC","OKC",9,13,14564,"Martin Luther King Day","8:00 pm","LOCAL",18203,"NO"
"1537",21700645,"2017-18",2018-01-15,"LAL","MEM",25,12,21180,"Martin Luther King Day","5:30 pm","TNT",17794,"NO"
"1538",21700647,"2017-18",2018-01-15,"IND","UTA",20,12,5066,"Martin Luther King Day","9:00 pm","LOCAL",18306,"NO"
"1539",21700648,"2017-18",2018-01-15,"HOU","LAC",8,12,18875,"Martin Luther King Day","10:30 pm","TNT",17622,"NO"
"1540",21700649,"2017-18",2018-01-16,"MIN","ORL",9,14,15543,"Tuesday","7:00 pm","LOCAL",18589,"NO"
"1541",21700651,"2017-18",2018-01-16,"DAL","DEN",15,9,8562,"Tuesday","9:00 pm","LOCAL",14097,"NO"
"1542",21700652,"2017-18",2018-01-16,"PHX","POR",11,12,7322,"Tuesday","10:00 pm","NBATV",18604,"NO"
"1543",21700653,"2017-18",2018-01-17,"WAS","CHA",10,13,12533,"Wednesday","7:00 pm","LOCAL",11528,"NO"
"1544",21700654,"2017-18",2018-01-17,"NOP","ATL",33,10,11115,"Wednesday","7:30 pm","LOCAL",10894,"NO"
"1545",21700657,"2017-18",2018-01-17,"GSW","CHI",19,40,35394,"Wednesday","8:00 pm","LOCAL",21372,"NO"
"1546",21700658,"2017-18",2018-01-17,"NYK","MEM",17,6,6940,"Wednesday","8:00 pm","LOCAL",12885,"NO"
"1547",21700660,"2017-18",2018-01-17,"LAL","OKC",19,14,17028,"Wednesday","8:00 pm","ESPN",18203,"NO"
"1548",21700661,"2017-18",2018-01-17,"UTA","SAC",11,8,6719,"Wednesday","10:00 pm","LOCAL",17583,"NO"
"1549",21700662,"2017-18",2018-01-17,"DEN","LAC",14,45,11399,"Wednesday","10:30 pm","ESPN",15043,"NO"
"1550",21700663,"2017-18",2018-01-18,"PHI","BOS",11,8,28605,"Thursday","7:00 pm","TNT",18624,"NO"
"1551",21700664,"2017-18",2018-01-18,"ORL","CLE",12,13,34007,"Thursday","7:00 pm","LOCAL",20562,"NO"
"1552",21700665,"2017-18",2018-01-18,"MIN","HOU",8,16,20571,"Thursday","9:30 pm","TNT",18055,"NO"
"1553",21700666,"2017-18",2018-01-18,"IND","POR",10,13,8200,"Thursday","10:00 pm","LOCAL",19071,"NO"
"1554",21700667,"2017-18",2018-01-19,"SAS","TOR",26,17,26477,"Friday","7:00 pm","LOCAL",19800,"NO"
"1555",21700668,"2017-18",2018-01-19,"MIA","BKN",20,16,15259,"Friday","7:30 pm","LOCAL",17732,"NO"
"1556",21700669,"2017-18",2018-01-19,"WAS","DET",9,11,11190,"Friday","8:00 pm","ESPN",14744,"NO"
"1557",21700672,"2017-18",2018-01-19,"NYK","UTA",17,14,13537,"Friday","10:30 pm","ESPN",18306,"NO"
"1558",21700673,"2017-18",2018-01-19,"IND","LAL",19,18,17332,"Friday","10:30 pm","LOCAL",18997,"NO"
"1559",21700674,"2017-18",2018-01-20,"OKC","CLE",51,32,50393,"Saturday","3:30 pm","ABC",20562,"NO"
"1560",21700675,"2017-18",2018-01-20,"CHI","ATL",49,14,14407,"Saturday","5:00 pm","LOCAL",15597,"NO"
"1561",21700676,"2017-18",2018-01-20,"MIA","CHA",26,16,10648,"Saturday","7:00 pm","LOCAL",18687,"NO"
"1562",21700677,"2017-18",2018-01-20,"MEM","NOP",12,11,8944,"Saturday","7:00 pm","LOCAL",18212,"NO"
"1563",21700680,"2017-18",2018-01-20,"TOR","MIN",32,9,15249,"Saturday","9:00 pm","LOCAL",17828,"NO"
"1564",21700681,"2017-18",2018-01-20,"LAC","UTA",16,31,6759,"Saturday","9:00 pm","LOCAL",18306,"NO"
"1565",21700682,"2017-18",2018-01-20,"DAL","POR",16,14,6397,"Saturday","10:00 pm","LOCAL",19464,"NO"
"1566",21700683,"2017-18",2018-01-21,"ORL","BOS",20,12,20609,"Sunday","1:00 pm","LOCAL",18624,"NO"
"1567",21700686,"2017-18",2018-01-21,"IND","SAS",14,42,14475,"Sunday","7:00 pm","LOCAL",18418,"NO"
"1568",21700688,"2017-18",2018-01-22,"UTA","ATL",12,11,6629,"Monday","7:30 pm","LOCAL",11096,"NO"
"1569",21700689,"2017-18",2018-01-22,"MIA","HOU",18,13,16893,"Monday","8:00 pm","NBATV",18055,"NO"
"1570",21700692,"2017-18",2018-01-22,"CHI","NOP",34,9,16551,"Monday","8:00 pm","LOCAL",17101,"NO"
"1571",21700694,"2017-18",2018-01-22,"POR","DEN",12,7,8196,"Monday","9:00 pm","LOCAL",14474,"NO"
"1572",21700695,"2017-18",2018-01-22,"MIN","LAC",9,12,13075,"Monday","10:30 pm","NBATV",16347,"NO"
"1573",21700697,"2017-18",2018-01-23,"BKN","OKC",14,16,26257,"Tuesday","8:00 pm","LOCAL",18203,"NO"
"1574",21700698,"2017-18",2018-01-23,"CLE","SAS",15,34,40666,"Tuesday","8:00 pm","TNT",18418,"NO"
"1575",21700700,"2017-18",2018-01-23,"BOS","LAL",6,20,33285,"Tuesday","10:30 pm","TNT",18997,"NO"
"1576",21700701,"2017-18",2018-01-24,"NOP","CHA",13,12,12335,"Wednesday","7:00 pm","LOCAL",14588,"NO"
"1577",21700702,"2017-18",2018-01-24,"UTA","DET",14,11,9587,"Wednesday","7:00 pm","LOCAL",15682,"OT"
"1578",21700703,"2017-18",2018-01-24,"PHX","IND",11,12,3479,"Wednesday","7:00 pm","LOCAL",14060,"NO"
"1579",21700704,"2017-18",2018-01-24,"CHI","PHI",34,11,14266,"Wednesday","7:00 pm","LOCAL",20547,"NO"
"1580",21700705,"2017-18",2018-01-24,"TOR","ATL",13,11,5482,"Wednesday","7:30 pm","LOCAL",12780,"NO"
"1581",21700707,"2017-18",2018-01-24,"SAS","MEM",82,8,8053,"Wednesday","8:00 pm","LOCAL",15812,"NO"
"1582",21700708,"2017-18",2018-01-24,"MIN","POR",8,13,11179,"Wednesday","10:00 pm","LOCAL",18920,"NO"
"1583",21700709,"2017-18",2018-01-24,"BOS","LAC",14,15,18749,"Wednesday","10:30 pm","ESPN",19430,"NO"
"1584",21700710,"2017-18",2018-01-25,"SAC","MIA",13,23,14335,"Thursday","7:30 pm","LOCAL",19600,"NO"
"1585",21700711,"2017-18",2018-01-25,"WAS","OKC",10,17,26031,"Thursday","8:00 pm","TNT",18203,"NO"
"1586",21700712,"2017-18",2018-01-25,"NYK","DEN",21,10,8625,"Thursday","9:00 pm","LOCAL",15482,"NO"
"1587",21700713,"2017-18",2018-01-25,"MIN","GSW",14,15,29072,"Thursday","10:30 pm","TNT",19596,"NO"
"1588",21700714,"2017-18",2018-01-26,"ATL","CHA",12,10,9409,"Friday","7:00 pm","LOCAL",15479,"NO"
"1589",21700715,"2017-18",2018-01-26,"IND","CLE",13,13,34111,"Friday","7:30 pm","LOCAL",20562,"NO"
"1590",21700717,"2017-18",2018-01-26,"LAL","CHI",20,36,18457,"Friday","8:00 pm","LOCAL",21827,"NO"
"1591",21700718,"2017-18",2018-01-26,"LAC","MEM",11,6,3627,"Friday","8:00 pm","LOCAL",16369,"NO"
"1592",21700719,"2017-18",2018-01-26,"BKN","MIL",13,25,4899,"Friday","8:00 pm","LOCAL",18717,"NO"
"1593",21700720,"2017-18",2018-01-26,"HOU","NOP",10,16,25419,"Friday","8:00 pm","ESPN",17186,"NO"
"1594",21700721,"2017-18",2018-01-26,"POR","DAL",13,17,3697,"Friday","8:30 pm","LOCAL",19876,"NO"
"1595",21700722,"2017-18",2018-01-26,"PHI","SAS",11,30,15530,"Friday","8:30 pm","LOCAL",18418,"NO"
"1596",21700723,"2017-18",2018-01-26,"NYK","PHX",27,13,7939,"Friday","9:00 pm","LOCAL",17068,"NO"
"1597",21700724,"2017-18",2018-01-27,"OKC","DET",26,19,25479,"Saturday","5:00 pm","LOCAL",20491,"NO"
"1598",21700725,"2017-18",2018-01-27,"ORL","IND",11,36,12632,"Saturday","7:00 pm","LOCAL",17923,"NO"
"1599",21700726,"2017-18",2018-01-27,"WAS","ATL",10,16,5904,"Saturday","7:30 pm","LOCAL",15843,"NO"
"1600",21700727,"2017-18",2018-01-27,"CHA","MIA",14,20,11572,"Saturday","7:30 pm","LOCAL",19600,"NO"
"1601",21700728,"2017-18",2018-01-27,"BOS","GSW",9,20,56477,"Saturday","8:30 pm","ABC",19596,"NO"
"1602",21700729,"2017-18",2018-01-27,"BKN","MIN",17,8,6498,"Saturday","9:00 pm","LOCAL",16231,"NO"
"1603",21700730,"2017-18",2018-01-27,"DAL","DEN",23,10,8022,"Saturday","9:00 pm","LOCAL",19520,"NO"
"1604",21700732,"2017-18",2018-01-28,"PHX","HOU",16,17,16267,"Sunday","3:30 pm","NBATV",18055,"NO"
"1605",21700733,"2017-18",2018-01-28,"LAC","NOP",17,21,13199,"Sunday","4:00 pm","LOCAL",16378,"NO"
"1606",21700734,"2017-18",2018-01-28,"DET","CLE",19,17,26782,"Sunday","6:00 pm","LOCAL",20562,"NO"
"1607",21700735,"2017-18",2018-01-28,"LAL","TOR",24,21,12437,"Sunday","6:00 pm","LOCAL",19800,"NO"
"1608",21700738,"2017-18",2018-01-29,"CHA","IND",10,13,10843,"Monday","7:00 pm","LOCAL",14225,"NO"
"1609",21700739,"2017-18",2018-01-29,"MIN","ATL",7,11,11911,"Monday","7:30 pm","LOCAL",12589,"NO"
"1610",21700740,"2017-18",2018-01-29,"PHX","MEM",13,7,2839,"Monday","8:00 pm","LOCAL",13202,"NO"
"1611",21700741,"2017-18",2018-01-29,"PHI","MIL",24,30,16667,"Monday","8:00 pm","LOCAL",14126,"NO"
"1612",21700742,"2017-18",2018-01-29,"MIA","DAL",18,14,6939,"Monday","8:30 pm","LOCAL",19555,"NO"
"1613",21700743,"2017-18",2018-01-29,"BOS","DEN",9,12,19665,"Monday","9:00 pm","NBATV",19520,"NO"
"1614",21700745,"2017-18",2018-01-30,"BKN","NYK",14,24,7417,"Tuesday","7:30 pm","LOCAL",19505,"NO"
"1615",21700746,"2017-18",2018-01-30,"MIN","TOR",13,18,12814,"Tuesday","7:30 pm","LOCAL",19800,"NO"
"1616",21700747,"2017-18",2018-01-30,"CLE","DET",15,100,36387,"Tuesday","8:00 pm","TNT",18508,"NO"
"1617",21700748,"2017-18",2018-01-30,"ORL","HOU",11,11,11565,"Tuesday","8:00 pm","LOCAL",18055,"NO"
"1618",21700749,"2017-18",2018-01-30,"SAC","NOP",9,16,2754,"Tuesday","8:00 pm","LOCAL",14292,"NO"
"1619",21700752,"2017-18",2018-01-30,"POR","LAC",17,70,9651,"Tuesday","10:30 pm","TNT",16705,"NO"
"1620",21700753,"2017-18",2018-01-31,"MEM","IND",7,17,8286,"Wednesday","7:00 pm","LOCAL",15093,"NO"
"1621",21700754,"2017-18",2018-01-31,"LAL","ORL",20,18,11049,"Wednesday","7:00 pm","LOCAL",18553,"NO"
"1622",21700757,"2017-18",2018-01-31,"MIA","CLE",23,25,32065,"Wednesday","7:30 pm","LOCAL",20562,"NO"
"1623",21700758,"2017-18",2018-01-31,"NYK","BOS",33,8,15087,"Wednesday","8:00 pm","ESPN",18624,"NO"
"1624",21700760,"2017-18",2018-01-31,"DAL","PHX",14,12,6106,"Wednesday","10:30 pm","ESPN",15923,"NO"
"1625",21700761,"2017-18",2018-02-01,"MEM","DET",11,34,23452,"Thursday","7:00 pm","LOCAL",17481,"NO"
"1626",21700764,"2017-18",2018-02-01,"HOU","SAS",12,44,24878,"Thursday","8:00 pm","TNT",18418,"NO"
"1627",21700765,"2017-18",2018-02-01,"OKC","DEN",18,10,22271,"Thursday","10:30 pm","TNT",18407,"NO"
"1628",21700767,"2017-18",2018-02-02,"ATL","BOS",12,10,16440,"Friday","7:30 pm","LOCAL",18624,"NO"
"1629",21700768,"2017-18",2018-02-02,"LAL","BKN",19,16,16835,"Friday","7:30 pm","LOCAL",17732,"NO"
"1630",21700769,"2017-18",2018-02-02,"POR","TOR",15,28,7853,"Friday","7:30 pm","LOCAL",19800,"NO"
"1631",21700771,"2017-18",2018-02-02,"NYK","MIL",22,42,17222,"Friday","8:00 pm","LOCAL",18717,"NO"
"1632",21700772,"2017-18",2018-02-02,"NOP","OKC",18,37,21200,"Friday","9:00 pm","LOCAL",18203,"NO"
"1633",21700773,"2017-18",2018-02-02,"UTA","PHX",19,18,4275,"Friday","9:00 pm","LOCAL",16560,"NO"
"1634",21700775,"2017-18",2018-02-03,"CHI","LAC",50,30,16452,"Saturday","3:30 pm","LOCAL",19068,"NO"
"1635",21700776,"2017-18",2018-02-03,"MIA","DET",32,28,17851,"Saturday","7:00 pm","LOCAL",18747,"NO"
"1636",21700777,"2017-18",2018-02-03,"PHI","IND",25,23,17194,"Saturday","7:00 pm","LOCAL",17923,"NO"
"1637",21700778,"2017-18",2018-02-03,"WAS","ORL",11,13,5368,"Saturday","7:00 pm","LOCAL",18846,"NO"
"1638",21700779,"2017-18",2018-02-03,"HOU","CLE",15,14,38865,"Saturday","8:30 pm","ABC",20562,"NO"
"1639",21700780,"2017-18",2018-02-03,"NOP","MIN",26,9,8118,"Saturday","9:00 pm","LOCAL",17954,"NO"
"1640",21700781,"2017-18",2018-02-03,"UTA","SAS",29,31,10815,"Saturday","9:00 pm","LOCAL",18418,"NO"
"1641",21700783,"2017-18",2018-02-03,"DAL","SAC",14,38,6038,"Saturday","10:00 pm","LOCAL",17583,"NO"
"1642",21700784,"2017-18",2018-02-04,"POR","BOS",28,16,24318,"Sunday","12:00 pm","LOCAL",18624,"NO"
"1643",21700786,"2017-18",2018-02-04,"ATL","NYK",15,28,9779,"Sunday","12:00 pm","LOCAL",19441,"NO"
"1644",21700787,"2017-18",2018-02-04,"MEM","TOR",9,26,5570,"Sunday","12:00 pm","LOCAL",19800,"NO"
"1645",21700788,"2017-18",2018-02-04,"LAL","OKC",37,32,29793,"Sunday","2:00 pm","ABC",18203,"NO"
"1646",21700789,"2017-18",2018-02-04,"CHA","PHX",15,20,8191,"Sunday","3:00 pm","LOCAL",14487,"NO"
"1647",21700790,"2017-18",2018-02-05,"POR","DET",18,21,13470,"Monday","7:00 pm","NBATV",13810,"NO"
"1648",21700791,"2017-18",2018-02-05,"WAS","IND",12,14,9064,"Monday","7:00 pm","LOCAL",13169,"NO"
"1649",21700792,"2017-18",2018-02-05,"ORL","MIA",10,15,10548,"Monday","7:30 pm","LOCAL",19600,"NO"
"1650",21700793,"2017-18",2018-02-05,"UTA","NOP",18,11,8949,"Monday","8:00 pm","LOCAL",14293,"NO"
"1651",21700794,"2017-18",2018-02-05,"CHA","DEN",11,11,6658,"Monday","9:00 pm","LOCAL",14410,"NO"
"1652",21700795,"2017-18",2018-02-05,"CHI","SAC",30,8,7448,"Monday","10:00 pm","LOCAL",17583,"NO"
"1653",21700796,"2017-18",2018-02-05,"DAL","LAC",14,15,9651,"Monday","10:30 pm","NBATV",15127,"NO"
"1654",21700797,"2017-18",2018-02-06,"CLE","ORL",17,17,32463,"Tuesday","7:00 pm","LOCAL",18846,"NO"
"1655",21700798,"2017-18",2018-02-06,"BOS","TOR",9,18,22178,"Tuesday","7:30 pm","LOCAL",20017,"NO"
"1656",21700799,"2017-18",2018-02-06,"MEM","ATL",6,11,2049,"Tuesday","7:30 pm","LOCAL",11866,"NO"
"1657",21700800,"2017-18",2018-02-06,"HOU","BKN",13,16,10731,"Tuesday","7:30 pm","LOCAL",15064,"NO"
"1658",21700801,"2017-18",2018-02-06,"MIL","NYK",38,20,9507,"Tuesday","7:30 pm","LOCAL",19812,"NO"
"1659",21700802,"2017-18",2018-02-06,"WAS","PHI",21,16,15489,"Tuesday","8:00 pm","TNT",20530,"NO"
"1660",21700803,"2017-18",2018-02-06,"OKC","GSW",23,16,44871,"Tuesday","10:30 pm","TNT",19596,"NO"
"1661",21700804,"2017-18",2018-02-06,"PHX","LAL",12,23,10269,"Tuesday","10:30 pm","LOCAL",18997,"NO"
"1662",21700805,"2017-18",2018-02-07,"BKN","DET",22,20,12957,"Wednesday","7:00 pm","LOCAL",15114,"NO"
"1663",21700806,"2017-18",2018-02-07,"HOU","MIA",21,23,16875,"Wednesday","7:30 pm","LOCAL",19600,"NO"
"1664",21700807,"2017-18",2018-02-07,"MIN","CLE",9,32,41846,"Wednesday","8:00 pm","ESPN",20562,"OT"
"1665",21700809,"2017-18",2018-03-21,"IND","NOP",12,19,12721,"Wednesday","8:00 pm","LOCAL",14148,"NO"
"1666",21700810,"2017-18",2018-02-07,"SAS","PHX",40,26,10181,"Wednesday","10:30 pm","ESPN",15993,"NO"
"1667",21700811,"2017-18",2018-02-08,"ATL","ORL",19,21,9825,"Thursday","7:00 pm","LOCAL",16215,"NO"
"1668",21700812,"2017-18",2018-02-08,"NYK","TOR",46,30,11064,"Thursday","7:30 pm","LOCAL",19800,"NO"
"1669",21700813,"2017-18",2018-02-08,"BOS","WAS",14,23,37408,"Thursday","8:00 pm","TNT",20356,"OT"
"1670",21700815,"2017-18",2018-02-08,"DAL","GSW",25,21,22996,"Thursday","10:30 pm","LOCAL",19596,"NO"
"1671",21700816,"2017-18",2018-02-08,"OKC","LAL",36,74,23557,"Thursday","10:30 pm","TNT",18997,"NO"
"1672",21700818,"2017-18",2018-02-09,"NOP","PHI",15,17,15705,"Friday","7:00 pm","LOCAL",20489,"NO"
"1673",21700819,"2017-18",2018-02-09,"CLE","ATL",60,24,43539,"Friday","7:30 pm","LOCAL",16438,"NO"
"1674",21700820,"2017-18",2018-02-09,"IND","BOS",15,19,24735,"Friday","7:30 pm","LOCAL",18624,"NO"
"1675",21700822,"2017-18",2018-02-09,"MIN","CHI",13,42,15789,"Friday","9:30 pm","ESPN",21558,"NO"
"1676",21700823,"2017-18",2018-02-09,"DEN","HOU",15,15,10491,"Friday","8:00 pm","LOCAL",18055,"NO"
"1677",21700824,"2017-18",2018-02-09,"CHA","UTA",15,36,9290,"Friday","9:00 pm","LOCAL",18306,"NO"
"1678",21700825,"2017-18",2018-02-09,"POR","SAC",29,19,7132,"Friday","10:30 pm","LOCAL",17583,"NO"
"1679",21700826,"2017-18",2018-02-10,"NOP","BKN",18,17,21968,"Saturday","6:00 pm","LOCAL",16572,"NO"
"1680",21700827,"2017-18",2018-02-10,"MIL","ORL",54,13,10039,"Saturday","7:00 pm","LOCAL",18347,"NO"
"1681",21700828,"2017-18",2018-02-10,"LAC","PHI",35,24,19606,"Saturday","7:00 pm","LOCAL",20504,"NO"
"1682",21700829,"2017-18",2018-02-10,"WAS","CHI",12,82,8208,"Saturday","8:00 pm","LOCAL",21112,"NO"
"1683",21700831,"2017-18",2018-02-10,"SAS","GSW",54,19,33461,"Saturday","8:30 pm","ABC",19596,"NO"
"1684",21700832,"2017-18",2018-02-10,"DEN","PHX",16,16,7691,"Saturday","9:00 pm","LOCAL",16325,"NO"
"1685",21700833,"2017-18",2018-02-11,"TOR","CHA",35,22,15139,"Sunday","1:00 pm","LOCAL",18320,"NO"
"1686",21700834,"2017-18",2018-02-11,"DET","ATL",29,23,16538,"Sunday","3:30 pm","LOCAL",15214,"NO"
"1687",21700836,"2017-18",2018-02-11,"NYK","IND",27,20,12385,"Sunday","5:00 pm","LOCAL",17923,"NO"
"1688",21700837,"2017-18",2018-02-11,"DAL","HOU",48,19,12557,"Sunday","7:00 pm","NBATV",18055,"NO"
"1689",21700838,"2017-18",2018-02-11,"SAC","MIN",14,10,9215,"Sunday","7:00 pm","LOCAL",18068,"NO"
"1690",21700839,"2017-18",2018-02-11,"MEM","OKC",7,22,11886,"Sunday","7:00 pm","LOCAL",18203,"NO"
"1691",21700840,"2017-18",2018-02-11,"UTA","POR",29,18,10869,"Sunday","9:00 pm","LOCAL",19730,"NO"
"1692",21700841,"2017-18",2018-02-12,"NOP","DET",12,20,13345,"Monday","7:00 pm","LOCAL",14453,"NO"
"1693",21700842,"2017-18",2018-02-12,"NYK","PHI",23,16,16395,"Monday","7:00 pm","NBATV",20589,"NO"
"1694",21700843,"2017-18",2018-02-12,"LAC","BKN",12,16,6630,"Monday","7:30 pm","LOCAL",13735,"NO"
"1695",21700846,"2017-18",2018-02-12,"PHX","GSW",15,16,19267,"Monday","10:30 pm","NBATV",19596,"NO"
"1696",21700847,"2017-18",2018-02-13,"MIA","TOR",29,22,20590,"Tuesday","7:00 pm","LOCAL",19800,"NO"
"1697",21700848,"2017-18",2018-02-13,"ATL","MIL",10,29,6436,"Tuesday","8:00 pm","LOCAL",14720,"NO"
"1698",21700849,"2017-18",2018-02-13,"HOU","MIN",15,11,18195,"Tuesday","8:00 pm","LOCAL",18978,"NO"
"1699",21700850,"2017-18",2018-02-13,"CLE","OKC",22,23,55244,"Tuesday","8:00 pm","TNT",18203,"NO"
"1700",21700851,"2017-18",2018-02-13,"SAC","DAL",9,13,4306,"Tuesday","8:30 pm","LOCAL",19801,"NO"
"1701",21700852,"2017-18",2018-02-13,"SAS","DEN",88,9,12524,"Tuesday","10:30 pm","TNT",17623,"NO"
"1702",21700854,"2017-18",2018-02-14,"CHA","ORL",9,7,4777,"Wednesday","7:00 pm","LOCAL",18428,"NO"
"1703",21700855,"2017-18",2018-02-14,"MIA","PHI",37,13,21135,"Wednesday","7:00 pm","LOCAL",20492,"NO"
"1704",21700856,"2017-18",2018-02-14,"IND","BKN",11,13,6284,"Wednesday","7:30 pm","LOCAL",13159,"NO"
"1705",21700857,"2017-18",2018-02-14,"WAS","NYK",11,16,7010,"Wednesday","7:30 pm","LOCAL",19812,"NO"
"1706",21700858,"2017-18",2018-02-14,"LAC","BOS",11,7,21499,"Wednesday","8:00 pm","ESPN",18624,"NO"
"1707",21700859,"2017-18",2018-02-14,"TOR","CHI",34,29,5527,"Wednesday","8:00 pm","LOCAL",21006,"NO"
"1708",21700860,"2017-18",2018-02-14,"SAC","HOU",15,24,7181,"Wednesday","8:00 pm","LOCAL",18055,"NO"
"1709",21700861,"2017-18",2018-02-14,"OKC","MEM",55,6,11375,"Wednesday","8:00 pm","LOCAL",16012,"NO"
"1710",21700862,"2017-18",2018-02-14,"LAL","NOP",24,11,13676,"Wednesday","8:00 pm","LOCAL",15436,"NO"
"1711",21700863,"2017-18",2018-02-14,"PHX","UTA",14,26,7423,"Wednesday","9:00 pm","LOCAL",18306,"NO"
"1712",21700864,"2017-18",2018-02-14,"GSW","POR",16,14,32728,"Wednesday","10:30 pm","ESPN",19520,"NO"
"1713",21700865,"2017-18",2018-02-15,"DEN","MIL",11,30,17379,"Thursday","8:00 pm","LOCAL",15486,"NO"
"1714",21700866,"2017-18",2018-02-15,"LAL","MIN",35,8,24710,"Thursday","9:00 pm","TNT",17534,"NO"
"1715",21700868,"2017-18",2018-02-22,"NYK","ORL",14,8,10514,"Thursday","7:00 pm","LOCAL",18846,"NO"
"1716",21700869,"2017-18",2018-02-22,"WAS","CLE",11,12,38706,"Thursday","8:00 pm","TNT",20562,"NO"
"1717",21700873,"2017-18",2018-02-23,"BOS","DET",6,14,24013,"Friday","7:00 pm","LOCAL",20491,"NO"
"1718",21700874,"2017-18",2018-02-23,"ATL","IND",9,10,4171,"Friday","7:00 pm","LOCAL",17923,"NO"
"1719",21700875,"2017-18",2018-02-23,"CHA","WAS",13,37,5677,"Friday","7:00 pm","LOCAL",17824,"NO"
"1720",21700876,"2017-18",2018-02-23,"MIL","TOR",35,16,21807,"Friday","7:30 pm","LOCAL",20047,"OT"
"1721",21700877,"2017-18",2018-02-23,"MIN","HOU",6,11,19948,"Friday","8:00 pm","ESPN",18055,"NO"
"1722",21700879,"2017-18",2018-02-23,"MIA","NOP",18,10,14593,"Friday","8:00 pm","LOCAL",17751,"OT"
"1723",21700880,"2017-18",2018-02-23,"SAS","DEN",24,9,11946,"Friday","9:00 pm","LOCAL",20027,"NO"
"1724",21700881,"2017-18",2018-02-23,"LAC","PHX",32,12,3875,"Friday","9:00 pm","LOCAL",17126,"NO"
"1725",21700882,"2017-18",2018-02-23,"POR","UTA",10,16,7404,"Friday","9:00 pm","LOCAL",18306,"NO"
"1726",21700883,"2017-18",2018-02-23,"DAL","LAL",24,17,17370,"Friday","10:30 pm","ESPN",18997,"NO"
"1727",21700885,"2017-18",2018-02-24,"MEM","MIA",20,32,7630,"Saturday","7:30 pm","LOCAL",19600,"NO"
"1728",21700887,"2017-18",2018-02-24,"OKC","GSW",24,18,51621,"Saturday","8:30 pm","ABC",19596,"NO"
"1729",21700890,"2017-18",2018-02-24,"DAL","UTA",48,36,8407,"Saturday","9:00 pm","LOCAL",18306,"NO"
"1730",21700891,"2017-18",2018-02-24,"LAL","SAC",43,12,18324,"Saturday","10:00 pm","LOCAL",17583,"NO"
"1731",21700892,"2017-18",2018-02-25,"DET","CHA",20,19,9352,"Sunday","1:00 pm","LOCAL",17894,"NO"
"1732",21700893,"2017-18",2018-02-25,"NOP","MIL",19,51,22079,"Sunday","3:00 pm","LOCAL",18717,"OT"
"1733",21700895,"2017-18",2018-02-25,"PHI","WAS",27,11,14497,"Sunday","8:00 pm","ESPN",17180,"NO"
"1734",21700896,"2017-18",2018-02-25,"HOU","DEN",15,16,15462,"Sunday","8:00 pm","LOCAL",20044,"NO"
"1735",21700898,"2017-18",2018-02-26,"MEM","BOS",8,6,10739,"Monday","7:30 pm","LOCAL",18624,"NO"
"1736",21700900,"2017-18",2018-02-26,"GSW","NYK",16,18,23976,"Monday","7:30 pm","NBATV",19812,"NO"
"1737",21700901,"2017-18",2018-02-26,"DET","TOR",11,15,6155,"Monday","7:30 pm","LOCAL",19800,"NO"
"1738",21700902,"2017-18",2018-02-26,"PHX","NOP",10,12,8506,"Monday","8:00 pm","LOCAL",14302,"NO"
"1739",21700903,"2017-18",2018-02-26,"ORL","OKC",8,16,13794,"Monday","8:00 pm","LOCAL",18203,"NO"
"1740",21700904,"2017-18",2018-02-26,"IND","DAL",9,19,6305,"Monday","8:30 pm","LOCAL",19536,"NO"
"1741",21700905,"2017-18",2018-02-26,"HOU","UTA",23,16,18646,"Monday","9:00 pm","LOCAL",18306,"NO"
"1742",21700908,"2017-18",2018-02-27,"BKN","CLE",22,10,33165,"Tuesday","7:00 pm","LOCAL",20562,"NO"
