;Game_ID;Season;Game Date;Away Team;Home Team;Trend Away;Trend Home;Rounded.Viewers
1266;21700305;2017-18;2017-11-29;WAS;PHI;15;52;23808
1267;21700306;2017-18;2017-11-29;MIA;NYK;39;54;9692
1268;21700307;2017-18;2017-11-29;CHA;TOR;54;13;6113
1269;21700308;2017-18;2017-11-29;IND;HOU;22;20;12330
1270;21700309;2017-18;2017-11-29;MIN;NOP;28;14;9308
1271;21700310;2017-18;2017-11-29;BKN;DAL;40;56;7684
1272;21700311;2017-18;2017-11-29;MEM;SAS;27;12;10860
1273;21700312;2017-18;2017-11-29;GSW;LAL;13;43;44210
1274;21700314;2017-18;2017-11-30;PHI;BOS;52;25;35019
1275;21700316;2017-18;2017-11-30;MIL;POR;29;52;13037
1276;21700317;2017-18;2017-11-30;UTA;LAC;17;25;9993
1277;21700318;2017-18;2017-12-01;GSW;ORL;13;69;33898
1278;21700319;2017-18;2017-12-01;IND;TOR;22;13;12217
1279;21700322;2017-18;2017-12-01;SAC;CHI;43;21;6644
1280;21700323;2017-18;2017-12-01;SAS;MEM;12;27;9731
1281;21700324;2017-18;2017-12-01;MIN;OKC;28;37;29209
1282;21700325;2017-18;2017-12-01;NOP;UTA;14;17;15092
1283;21700326;2017-18;2017-12-02;PHX;BOS;41;25;18962
1284;21700331;2017-18;2017-12-02;SAC;MIL;43;29;12782
1285;21700332;2017-18;2017-12-02;LAL;DEN;43;28;22263
1286;21700333;2017-18;2017-12-02;NOP;POR;14;52;10373
1287;21700335;2017-18;2017-12-03;GSW;MIA;11;31;27090
1288;21700336;2017-18;2017-12-03;LAC;MIN;18;22;12297
1289;21700337;2017-18;2017-12-03;SAS;OKC;15;38;30260
1290;21700338;2017-18;2017-12-03;HOU;LAL;20;41;23808
1291;21700339;2017-18;2017-12-04;ORL;CHA;53;77;9005
1292;21700340;2017-18;2017-12-04;NYK;IND;49;25;7429
1293;21700341;2017-18;2017-12-04;PHX;PHI;46;43;17670
1294;21700342;2017-18;2017-12-04;BKN;ATL;50;21;3085
1295;21700344;2017-18;2017-12-04;CLE;CHI;14;19;18323
1296;21700346;2017-18;2017-12-04;GSW;NOP;11;15;31318
1297;21700347;2017-18;2017-12-04;DEN;DAL;26;47;3664
1298;21700348;2017-18;2017-12-04;DET;SAS;34;15;13584
1299;21700349;2017-18;2017-12-04;WAS;UTA;15;20;6413
1300;21700350;2017-18;2017-12-05;PHX;TOR;46;15;14754
1301;21700351;2017-18;2017-12-05;UTA;OKC;20;38;28928
1302;21700352;2017-18;2017-12-05;WAS;POR;15;43;11609
1303;21700353;2017-18;2017-12-06;SAC;CLE;35;14;32134
1304;21700355;2017-18;2017-12-06;ATL;ORL;21;53;9726
1305;21700356;2017-18;2017-12-06;DAL;BOS;47;23;20782
1306;21700357;2017-18;2017-12-06;MEM;NYK;21;49;7992
1307;21700358;2017-18;2017-12-06;GSW;CHA;11;77;18577
1308;21700359;2017-18;2017-12-06;DET;MIL;34;34;13444
1309;21700360;2017-18;2017-12-06;DEN;NOP;26;15;5115
1310;21700361;2017-18;2017-12-06;MIA;SAS;31;15;10894
1311;21700362;2017-18;2017-12-06;MIN;LAC;22;18;11886
1312;21700363;2017-18;2017-12-07;LAL;PHI;41;43;40089
1313;21700364;2017-18;2017-12-07;WAS;PHX;15;46;9230
1314;21700365;2017-18;2017-12-07;OKC;BKN;38;50;20225
1315;21700366;2017-18;2017-12-07;HOU;UTA;20;20;14980
1316;21700367;2017-18;2017-12-08;CHI;CHA;19;77;14264
1317;21700368;2017-18;2017-12-08;GSW;DET;11;34;32129
1318;21700369;2017-18;2017-12-08;CLE;IND;14;25;37701
1319;21700375;2017-18;2017-12-09;WAS;LAC;15;18;17561
1320;21700376;2017-18;2017-12-09;MIA;BKN;31;50;14493
1321;21700377;2017-18;2017-12-09;LAL;CHA;41;77;24197
1322;21700378;2017-18;2017-12-09;ORL;ATL;53;21;7313
1323;21700379;2017-18;2017-12-09;PHI;CLE;43;14;46007
1324;21700380;2017-18;2017-12-09;NYK;CHI;49;19;10876
1325;21700381;2017-18;2017-12-09;UTA;MIL;20;34;9309
1326;21700382;2017-18;2017-12-09;OKC;MEM;38;21;22774
1327;21700383;2017-18;2017-12-09;SAS;PHX;15;46;11654
1328;21700386;2017-18;2017-12-10;BOS;DET;22;25;27462
1329;21700387;2017-18;2017-12-10;DEN;IND;29;32;14745
1330;21700389;2017-18;2017-12-10;PHI;NOP;45;14;22547
1331;21700390;2017-18;2017-12-10;ATL;NYK;27;70;13145
1332;21700391;2017-18;2017-12-11;BOS;CHI;22;27;19858
1333;21700392;2017-18;2017-12-11;NOP;HOU;14;34;25560
1334;21700393;2017-18;2017-12-11;MIA;MEM;31;19;5456
1335;21700395;2017-18;2017-12-11;POR;GSW;45;9;25391
1336;21700396;2017-18;2017-12-11;TOR;LAC;18;20;12867
1337;21700398;2017-18;2017-12-12;DEN;DET;29;25;5654
1338;21700399;2017-18;2017-12-12;LAL;NYK;49;70;30999
1339;21700400;2017-18;2017-12-12;WAS;BKN;13;56;12977
1340;21700401;2017-18;2017-12-12;PHI;MIN;45;26;23999
1341;21700402;2017-18;2017-12-12;SAS;DAL;16;52;21804
1342;21700403;2017-18;2017-12-12;PHX;SAC;35;30;4387
1343;21700404;2017-18;2017-12-13;OKC;IND;47;32;31410
1344;21700405;2017-18;2017-12-13;LAC;ORL;20;42;6085
1345;21700406;2017-18;2017-12-13;MEM;WAS;19;13;4116
1346;21700407;2017-18;2017-12-13;DEN;BOS;29;22;18222
1347;21700408;2017-18;2017-12-13;POR;MIA;45;31;7213
1348;21700409;2017-18;2017-12-13;UTA;CHI;15;27;9192
1349;21700410;2017-18;2017-12-13;MIL;NOP;31;14;14096
1350;21700411;2017-18;2017-12-13;TOR;PHX;18;35;7121
1351;21700412;2017-18;2017-12-13;CHA;HOU;75;34;15130
1352;21700413;2017-18;2017-12-14;DET;ATL;25;27;7876
1353;21700414;2017-18;2017-12-14;NYK;BKN;70;56;16083
1354;21700416;2017-18;2017-12-14;SAC;MIN;30;26;6413
1355;21700417;2017-18;2017-12-14;DAL;GSW;52;9;24217
1356;21700419;2017-18;2017-12-15;DET;IND;25;32;8380
1357;21700420;2017-18;2017-12-15;POR;ORL;45;42;4517
1358;21700422;2017-18;2017-12-15;LAC;WAS;20;13;5529
1359;21700423;2017-18;2017-12-15;UTA;BOS;15;22;18910
1360;21700424;2017-18;2017-12-15;BKN;TOR;56;18;4998
1361;21700425;2017-18;2017-12-15;ATL;MEM;27;19;3623
1362;21700426;2017-18;2017-12-15;CHI;MIL;27;31;9870
1363;21700427;2017-18;2017-12-15;NOP;DEN;14;29;10343
1364;21700428;2017-18;2017-12-15;SAS;HOU;16;34;25007
1365;21700429;2017-18;2017-12-16;POR;CHA;45;75;13957
1366;21700431;2017-18;2017-12-16;OKC;NYK;47;70;31726
1367;21700432;2017-18;2017-12-16;LAC;MIA;20;31;7683
1368;21700434;2017-18;2017-12-16;PHX;MIN;35;26;9036
1369;21700435;2017-18;2017-12-16;DAL;SAS;52;16;13692
1370;21700437;2017-18;2017-12-17;SAC;TOR;32;21;13286
1371;21700438;2017-18;2017-12-17;ORL;DET;48;27;9989
1372;21700439;2017-18;2017-12-17;IND;BKN;27;46;8046
1373;21700440;2017-18;2017-12-17;CLE;WAS;14;17;30860
1374;21700442;2017-18;2017-12-18;BOS;IND;23;27;29396
1375;21700443;2017-18;2017-12-18;MIA;ATL;41;28;7185
1376;21700444;2017-18;2017-12-18;PHI;CHI;34;33;18218
1377;21700445;2017-18;2017-12-18;UTA;HOU;19;40;13732
1378;21700446;2017-18;2017-12-18;POR;MIN;34;26;9448
1379;21700447;2017-18;2017-12-18;DEN;OKC;28;42;15495
1380;21700448;2017-18;2017-12-18;PHX;DAL;41;53;4798
1381;21700449;2017-18;2017-12-18;LAC;SAS;22;14;10581
1382;21700450;2017-18;2017-12-18;GSW;LAL;13;65;49988
1383;21700451;2017-18;2017-12-19;SAC;PHI;32;34;19300
1384;21700452;2017-18;2017-12-19;NOP;WAS;10;17;10809
1385;21700453;2017-18;2017-12-19;CLE;MIL;14;41;36053
1386;21700454;2017-18;2017-12-20;TOR;CHA;21;65;10397
1387;21700455;2017-18;2017-12-20;IND;ATL;27;28;5758
1388;21700456;2017-18;2017-12-20;MIA;BOS;41;23;24533
1389;21700458;2017-18;2017-12-20;ORL;CHI;48;33;5278
1390;21700460;2017-18;2017-12-20;UTA;OKC;19;42;10828
1391;21700461;2017-18;2017-12-20;DET;DAL;27;53;3553
1392;21700462;2017-18;2017-12-20;MIN;DEN;26;28;8330
1393;21700463;2017-18;2017-12-20;SAS;POR;14;34;14035
1394;21700464;2017-18;2017-12-20;MEM;GSW;20;13;19744
1395;21700465;2017-18;2017-12-20;PHX;LAC;41;22;4022
1396;21700466;2017-18;2017-12-21;CHI;CLE;33;14;35333
1397;21700467;2017-18;2017-12-21;TOR;PHI;21;34;23405
1398;21700468;2017-18;2017-12-21;BOS;NYK;23;82;28997
1399;21700469;2017-18;2017-12-21;MEM;PHX;20;41;7440
1400;21700470;2017-18;2017-12-21;SAS;UTA;14;19;15488
1401;21700471;2017-18;2017-12-22;NYK;DET;82;27;19992
1402;21700472;2017-18;2017-12-22;NOP;ORL;10;48;10010
1403;21700473;2017-18;2017-12-22;WAS;BKN;17;46;8098
1404;21700474;2017-18;2017-12-22;DAL;MIA;53;41;5535
1405;21700475;2017-18;2017-12-22;LAC;HOU;22;40;21211
1406;21700476;2017-18;2017-12-22;CHA;MIL;65;41;10492
1407;21700477;2017-18;2017-12-22;ATL;OKC;28;42;19046
1408;21700479;2017-18;2017-12-22;LAL;GSW;65;13;39405
1409;21700481;2017-18;2017-12-23;MIL;CHA;41;65;16160
1410;21700482;2017-18;2017-12-23;BKN;IND;46;27;13047
1411;21700483;2017-18;2017-12-23;ORL;WAS;48;17;5054
1412;21700484;2017-18;2017-12-23;DAL;ATL;53;28;6087
1413;21700485;2017-18;2017-12-23;CHI;BOS;33;23;19233
1414;21700486;2017-18;2017-12-23;NOP;MIA;10;41;5605
1415;21700487;2017-18;2017-12-23;LAC;MEM;22;20;4668
1416;21700488;2017-18;2017-12-23;OKC;UTA;42;19;17068
1417;21700489;2017-18;2017-12-23;DEN;GSW;28;13;24208
1418;21700491;2017-18;2017-12-23;POR;LAL;34;65;19648
1419;21700492;2017-18;2017-12-23;SAS;SAC;14;32;10052
1420;21700494;2017-18;2017-12-25;CLE;GSW;16;18;89246
1421;21700495;2017-18;2017-12-25;WAS;BOS;23;30;47365
1422;21700496;2017-18;2017-12-25;HOU;OKC;36;60;44524
1423;21700497;2017-18;2017-12-25;MIN;LAL;42;51;25110
1424;21700498;2017-18;2017-12-26;IND;DET;25;26;11416
1425;21700499;2017-18;2017-12-26;TOR;DAL;27;58;14768
1426;21700500;2017-18;2017-12-26;ORL;MIA;53;42;7451
1427;21700501;2017-18;2017-12-26;CHI;MIL;33;42;15693
1428;21700502;2017-18;2017-12-26;BKN;SAS;44;14;13188
1429;21700503;2017-18;2017-12-26;UTA;DEN;17;32;5881
1430;21700504;2017-18;2017-12-26;MEM;PHX;20;45;7942
1431;21700505;2017-18;2017-12-26;SAC;LAC;45;22;6563
1432;21700506;2017-18;2017-12-27;BOS;CHA;30;75;23644
1433;21700507;2017-18;2017-12-27;DAL;IND;58;25;9880
1434;21700508;2017-18;2017-12-27;WAS;ATL;23;28;8842
1435;21700509;2017-18;2017-12-27;NYK;CHI;66;33;14804
1436;21700510;2017-18;2017-12-27;DEN;MIN;32;42;15584
1437;21700511;2017-18;2017-12-27;BKN;NOP;44;15;4081
1438;21700512;2017-18;2017-12-27;TOR;OKC;27;60;22732
1439;21700513;2017-18;2017-12-27;CLE;SAC;16;45;23747
1440;21700514;2017-18;2017-12-27;UTA;GSW;17;18;19664
1441;21700515;2017-18;2017-12-27;MEM;LAL;20;51;14746
1442;21700517;2017-18;2017-12-28;HOU;BOS;36;30;45715
1443;21700518;2017-18;2017-12-28;MIN;MIL;42;42;12900
1444;21700519;2017-18;2017-12-28;NYK;SAS;66;14;16745
1445;21700522;2017-18;2017-12-29;ATL;TOR;28;27;9298
1446;21700523;2017-18;2017-12-29;BKN;MIA;44;42;4848
1447;21700527;2017-18;2017-12-29;PHX;SAC;45;45;6699
1448;21700530;2017-18;2017-12-30;SAS;DET;14;26;16760
1449;21700531;2017-18;2017-12-30;MIA;ORL;42;53;8904
1450;21700532;2017-18;2017-12-30;NYK;NOP;66;15;19809
1451;21700533;2017-18;2017-12-30;POR;ATL;34;28;5735
1452;21700534;2017-18;2017-12-30;CLE;UTA;16;17;32933
1453;21700536;2017-18;2017-12-30;PHI;DEN;34;32;16071
1454;21700537;2017-18;2017-12-31;CHI;WAS;27;16;15693
1455;21700539;2017-18;2017-12-31;BKN;BOS;48;27;19244
1456;21700541;2017-18;2017-12-31;DAL;OKC;75;42;19651
1457;21700542;2017-18;2017-12-31;CHA;LAC;57;29;4798
1458;21700543;2017-18;2017-12-31;MEM;SAC;22;29;2524
1459;21700544;2017-18;2017-12-31;PHI;PHX;33;47;16230
1460;21700545;2017-18;2018-01-01;ORL;BKN;52;48;10250
1461;21700546;2017-18;2018-01-01;MIL;TOR;30;21;25818
1462;21700547;2017-18;2018-01-01;POR;CHI;33;27;14862
1463;21700548;2017-18;2018-01-01;LAL;MIN;44;35;17353
1464;21700549;2017-18;2018-01-02;POR;CLE;33;16;63352
1465;21700550;2017-18;2018-01-02;SAS;NYK;12;53;26410
1466;21700551;2017-18;2018-01-02;ATL;PHX;24;47;10454
1467;21700552;2017-18;2018-01-02;CHA;SAC;57;29;5875
1468;21700554;2017-18;2018-01-03;HOU;ORL;29;52;12188
1469;21700556;2017-18;2018-01-03;NYK;WAS;53;16;9909
1470;21700557;2017-18;2018-01-03;MIN;BKN;35;48;11213
1471;21700558;2017-18;2018-01-03;DET;MIA;24;39;6013
1472;21700560;2017-18;2018-01-03;TOR;CHI;21;27;6898
1473;21700563;2017-18;2018-01-03;PHX;DEN;47;27;3584
1474;21700564;2017-18;2018-01-03;NOP;UTA;10;16;6301
1475;21700565;2017-18;2018-01-03;OKC;LAL;42;44;20989
1476;21700566;2017-18;2018-01-04;GSW;HOU;13;29;51488
1477;21700568;2017-18;2018-01-05;NYK;MIA;53;39;19749
1478;21700569;2017-18;2018-01-05;DET;PHI;24;33;18295
1479;21700570;2017-18;2018-01-05;MIN;BOS;35;27;34924
1480;21700572;2017-18;2018-01-05;CHI;DAL;27;75;10941
1481;21700573;2017-18;2018-01-05;PHX;SAS;47;12;10812
1482;21700575;2017-18;2018-01-05;WAS;MEM;16;22;8088
1483;21700576;2017-18;2018-01-05;ATL;POR;24;33;4831
1484;21700577;2017-18;2018-01-05;CHA;LAL;57;44;17086
1485;21700578;2017-18;2018-01-06;GSW;LAC;13;29;32851
1486;21700579;2017-18;2018-01-06;BOS;BKN;27;48;28871
1487;21700580;2017-18;2018-01-06;HOU;DET;29;24;15199
1488;21700581;2017-18;2018-01-06;CHI;IND;27;17;6543
1489;21700582;2017-18;2018-01-06;CLE;ORL;16;52;34801
1490;21700584;2017-18;2018-01-06;NOP;MIN;10;35;10282
1491;21700585;2017-18;2018-01-06;DEN;SAC;27;29;7621
1492;21700586;2017-18;2018-01-07;UTA;MIA;14;50;18788
1493;21700587;2017-18;2018-01-07;NYK;DAL;52;68;19352
1494;21700588;2017-18;2018-01-07;OKC;PHX;34;45;20661
1495;21700589;2017-18;2018-01-07;SAS;POR;13;25;17204
1496;21700590;2017-18;2018-01-07;ATL;LAL;26;48;15294
1497;21700591;2017-18;2018-01-08;MIL;IND;36;27;15158
1498;21700592;2017-18;2018-01-08;TOR;BKN;36;50;17122
1499;21700594;2017-18;2018-01-08;CLE;MIN;13;44;31656
1500;21700595;2017-18;2018-01-08;DET;NOP;22;12;10295
1501;21700596;2017-18;2018-01-08;SAS;SAC;13;39;12349
1502;21700597;2017-18;2018-01-08;DEN;GSW;31;11;23674
1503;21700598;2017-18;2018-01-08;ATL;LAC;26;30;8533
1504;21700599;2017-18;2018-01-09;MIA;TOR;50;36;18843
1505;21700600;2017-18;2018-01-09;POR;OKC;25;34;22783
1506;21700601;2017-18;2018-01-09;ORL;DAL;52;68;8623
1507;21700602;2017-18;2018-01-09;SAC;LAL;39;48;19782
1508;21700604;2017-18;2018-01-10;MIA;IND;50;27;12329
1509;21700605;2017-18;2018-01-10;UTA;WAS;14;14;11257
1510;21700606;2017-18;2018-01-10;DET;BKN;22;50;3552
1511;21700607;2017-18;2018-01-10;CHI;NYK;25;52;19934
1512;21700608;2017-18;2018-01-10;POR;HOU;25;21;14171
1513;21700611;2017-18;2018-01-10;OKC;MIN;34;44;19142
1514;21700612;2017-18;2018-01-10;ATL;DEN;26;31;4657
1515;21700613;2017-18;2018-01-10;LAC;GSW;30;11;25244
1516;21700615;2017-18;2018-01-11;CLE;TOR;13;36;36959
1517;21700616;2017-18;2018-01-11;LAC;SAC;30;39;13279
1518;21700619;2017-18;2018-01-12;CLE;IND;13;27;45471
1519;21700621;2017-18;2018-01-12;BKN;ATL;50;26;7742
1520;21700622;2017-18;2018-01-12;GSW;MIL;11;36;32896
1521;21700624;2017-18;2018-01-12;POR;NOP;25;12;8017
1522;21700625;2017-18;2018-01-12;MEM;DEN;13;31;6608
1523;21700627;2017-18;2018-01-13;LAL;DAL;48;68;26523
1524;21700628;2017-18;2018-01-13;SAC;LAC;39;30;10653
1525;21700629;2017-18;2018-01-13;OKC;CHA;34;57;22022
1526;21700630;2017-18;2018-01-13;BKN;WAS;50;14;15475
1527;21700632;2017-18;2018-01-13;DET;CHI;22;25;15926
1528;21700633;2017-18;2018-01-13;DEN;SAS;31;13;13381
1529;21700636;2017-18;2018-01-14;IND;PHX;24;36;10484
1530;21700637;2017-18;2018-01-14;POR;MIN;28;35;14441
1531;21700638;2017-18;2018-01-15;CHA;DET;66;26;10114
1532;21700639;2017-18;2018-01-15;TOR;PHI;30;28;23366
1533;21700640;2017-18;2018-01-15;MIL;WAS;30;15;16517
1534;21700641;2017-18;2018-01-15;SAS;ATL;10;26;15963
1535;21700642;2017-18;2018-01-15;NYK;BKN;55;48;11839
1536;21700643;2017-18;2018-01-15;SAC;OKC;29;38;14564
1537;21700645;2017-18;2018-01-15;LAL;MEM;39;19;21180
1538;21700647;2017-18;2018-01-15;IND;UTA;24;17;5066
1539;21700648;2017-18;2018-01-15;HOU;LAC;32;51;18875
1540;21700649;2017-18;2018-01-16;MIN;ORL;35;65;15543
1541;21700651;2017-18;2018-01-16;DAL;DEN;48;28;8562
1542;21700652;2017-18;2018-01-16;PHX;POR;36;28;7322
1543;21700653;2017-18;2018-01-17;WAS;CHA;15;66;12533
1544;21700654;2017-18;2018-01-17;NOP;ATL;18;26;11115
1545;21700657;2017-18;2018-01-17;GSW;CHI;16;38;35394
1546;21700658;2017-18;2018-01-17;NYK;MEM;55;19;6940
1547;21700660;2017-18;2018-01-17;LAL;OKC;39;38;17028
1548;21700661;2017-18;2018-01-17;UTA;SAC;17;29;6719
1549;21700662;2017-18;2018-01-17;DEN;LAC;28;51;11399
1550;21700663;2017-18;2018-01-18;PHI;BOS;28;17;28605
1551;21700664;2017-18;2018-01-18;ORL;CLE;65;18;34007
1552;21700665;2017-18;2018-01-18;MIN;HOU;35;32;20571
1553;21700666;2017-18;2018-01-18;IND;POR;24;28;8200
1554;21700667;2017-18;2018-01-19;SAS;TOR;10;30;26477
1555;21700668;2017-18;2018-01-19;MIA;BKN;51;48;15259
1556;21700669;2017-18;2018-01-19;WAS;DET;15;26;11190
1557;21700672;2017-18;2018-01-19;NYK;UTA;55;17;13537
1558;21700673;2017-18;2018-01-19;IND;LAL;24;39;17332
1559;21700674;2017-18;2018-01-20;OKC;CLE;38;18;50393
1560;21700675;2017-18;2018-01-20;CHI;ATL;38;26;14407
1561;21700676;2017-18;2018-01-20;MIA;CHA;51;66;10648
1562;21700677;2017-18;2018-01-20;MEM;NOP;19;18;8944
1563;21700680;2017-18;2018-01-20;TOR;MIN;30;35;15249
1564;21700681;2017-18;2018-01-20;LAC;UTA;51;17;6759
1565;21700682;2017-18;2018-01-20;DAL;POR;48;28;6397
1566;21700683;2017-18;2018-01-21;ORL;BOS;46;18;20609
1567;21700686;2017-18;2018-01-21;IND;SAS;22;16;14475
1568;21700688;2017-18;2018-01-22;UTA;ATL;18;25;6629
1569;21700689;2017-18;2018-01-22;MIA;HOU;57;35;16893
1570;21700692;2017-18;2018-01-22;CHI;NOP;27;22;16551
1571;21700694;2017-18;2018-01-22;POR;DEN;31;26;8196
1572;21700695;2017-18;2018-01-22;MIN;LAC;35;26;13075
1573;21700697;2017-18;2018-01-23;BKN;OKC;43;43;26257
1574;21700698;2017-18;2018-01-23;CLE;SAS;14;16;40666
1575;21700700;2017-18;2018-01-23;BOS;LAL;18;42;33285
1576;21700701;2017-18;2018-01-24;NOP;CHA;22;66;12335
1577;21700702;2017-18;2018-01-24;UTA;DET;18;24;9587
1578;21700703;2017-18;2018-01-24;PHX;IND;37;22;3479
1579;21700704;2017-18;2018-01-24;CHI;PHI;27;31;14266
1580;21700705;2017-18;2018-01-24;TOR;ATL;19;25;5482
1581;21700707;2017-18;2018-01-24;SAS;MEM;16;17;8053
1582;21700708;2017-18;2018-01-24;MIN;POR;35;31;11179
1583;21700709;2017-18;2018-01-24;BOS;LAC;18;26;18749
1584;21700710;2017-18;2018-01-25;SAC;MIA;31;57;14335
1585;21700711;2017-18;2018-01-25;WAS;OKC;14;43;26031
1586;21700712;2017-18;2018-01-25;NYK;DEN;56;26;8625
1587;21700713;2017-18;2018-01-25;MIN;GSW;35;12;29072
1588;21700714;2017-18;2018-01-26;ATL;CHA;25;66;9409
1589;21700715;2017-18;2018-01-26;IND;CLE;22;14;34111
1590;21700717;2017-18;2018-01-26;LAL;CHI;42;27;18457
1591;21700718;2017-18;2018-01-26;LAC;MEM;26;17;3627
1592;21700719;2017-18;2018-01-26;BKN;MIL;43;43;4899
1593;21700720;2017-18;2018-01-26;HOU;NOP;35;22;25419
1594;21700721;2017-18;2018-01-26;POR;DAL;31;63;3697
1595;21700722;2017-18;2018-01-26;PHI;SAS;31;16;15530
1596;21700723;2017-18;2018-01-26;NYK;PHX;56;37;7939
1597;21700724;2017-18;2018-01-27;OKC;DET;43;24;25479
1598;21700725;2017-18;2018-01-27;ORL;IND;46;22;12632
1599;21700726;2017-18;2018-01-27;WAS;ATL;14;25;5904
1600;21700727;2017-18;2018-01-27;CHA;MIA;66;57;11572
1601;21700728;2017-18;2018-01-27;BOS;GSW;18;12;56477
1602;21700729;2017-18;2018-01-27;BKN;MIN;43;35;6498
1603;21700730;2017-18;2018-01-27;DAL;DEN;63;26;8022
1604;21700732;2017-18;2018-01-28;PHX;HOU;60;27;16267
1605;21700733;2017-18;2018-01-28;LAC;NOP;46;21;13199
1606;21700734;2017-18;2018-01-28;DET;CLE;100;14;26782
1607;21700735;2017-18;2018-01-28;LAL;TOR;39;23;12437
1608;21700738;2017-18;2018-01-29;CHA;IND;59;25;10843
1609;21700739;2017-18;2018-01-29;MIN;ATL;31;27;11911
1610;21700740;2017-18;2018-01-29;PHX;MEM;60;17;2839
1611;21700741;2017-18;2018-01-29;PHI;MIL;34;45;16667
1612;21700742;2017-18;2018-01-29;MIA;DAL;62;55;6939
1613;21700743;2017-18;2018-01-29;BOS;DEN;27;45;19665
1614;21700745;2017-18;2018-01-30;BKN;NYK;47;59;7417
1615;21700746;2017-18;2018-01-30;MIN;TOR;31;23;12814
1616;21700747;2017-18;2018-01-30;CLE;DET;14;100;36387
1617;21700748;2017-18;2018-01-30;ORL;HOU;59;27;11565
1618;21700749;2017-18;2018-01-30;SAC;NOP;38;21;2754
1619;21700752;2017-18;2018-01-30;POR;LAC;34;46;9651
1620;21700753;2017-18;2018-01-31;MEM;IND;17;25;8286
1621;21700754;2017-18;2018-01-31;LAL;ORL;39;59;11049
1622;21700757;2017-18;2018-01-31;MIA;CLE;62;14;32065
1623;21700758;2017-18;2018-01-31;NYK;BOS;59;27;15087
1624;21700760;2017-18;2018-01-31;DAL;PHX;55;60;6106
1625;21700761;2017-18;2018-02-01;MEM;DET;17;100;23452
1626;21700764;2017-18;2018-02-01;HOU;SAS;27;13;24878
1627;21700765;2017-18;2018-02-01;OKC;DEN;54;45;22271
1628;21700767;2017-18;2018-02-02;ATL;BOS;27;27;16440
1629;21700768;2017-18;2018-02-02;LAL;BKN;39;47;16835
1630;21700769;2017-18;2018-02-02;POR;TOR;34;23;7853
1631;21700771;2017-18;2018-02-02;NYK;MIL;59;45;17222
1632;21700772;2017-18;2018-02-02;NOP;OKC;21;54;21200
1633;21700773;2017-18;2018-02-02;UTA;PHX;26;60;4275
1634;21700775;2017-18;2018-02-03;CHI;LAC;27;46;16452
1635;21700776;2017-18;2018-02-03;MIA;DET;62;100;17851
1636;21700777;2017-18;2018-02-03;PHI;IND;34;25;17194
1637;21700778;2017-18;2018-02-03;WAS;ORL;17;59;5368
1638;21700779;2017-18;2018-02-03;HOU;CLE;27;14;38865
1639;21700780;2017-18;2018-02-03;NOP;MIN;21;31;8118
1640;21700781;2017-18;2018-02-03;UTA;SAS;26;13;10815
1641;21700783;2017-18;2018-02-03;DAL;SAC;55;38;6038
1642;21700784;2017-18;2018-02-04;POR;BOS;34;27;24318
1643;21700786;2017-18;2018-02-04;ATL;NYK;36;73;9779
1644;21700787;2017-18;2018-02-04;MEM;TOR;15;25;5570
1645;21700788;2017-18;2018-02-04;LAL;OKC;74;68;29793
1646;21700789;2017-18;2018-02-04;CHA;PHX;71;57;8191
1647;21700790;2017-18;2018-02-05;POR;DET;34;61;13470
1648;21700791;2017-18;2018-02-05;WAS;IND;23;29;9064
1649;21700792;2017-18;2018-02-05;ORL;MIA;84;100;10548
1650;21700793;2017-18;2018-02-05;UTA;NOP;35;21;8949
1651;21700794;2017-18;2018-02-05;CHA;DEN;71;44;6658
1652;21700795;2017-18;2018-02-05;CHI;SAC;29;39;7448
1653;21700796;2017-18;2018-02-05;DAL;LAC;64;29;9651
1654;21700797;2017-18;2018-02-06;CLE;ORL;36;84;32463
1655;21700798;2017-18;2018-02-06;BOS;TOR;27;25;22178
1656;21700799;2017-18;2018-02-06;MEM;ATL;15;36;2049
1657;21700800;2017-18;2018-02-06;HOU;BKN;36;53;10731
1658;21700801;2017-18;2018-02-06;MIL;NYK;45;73;9507
1659;21700802;2017-18;2018-02-06;WAS;PHI;23;34;15489
1660;21700803;2017-18;2018-02-06;OKC;GSW;68;13;44871
1661;21700804;2017-18;2018-02-06;PHX;LAL;57;74;10269
1662;21700805;2017-18;2018-02-07;BKN;DET;53;61;12957
1663;21700806;2017-18;2018-02-07;HOU;MIA;36;100;16875
1664;21700807;2017-18;2018-02-07;MIN;CLE;43;36;41846
1665;21700809;2017-18;2018-03-21;IND;NOP;20;21;12721
1666;21700810;2017-18;2018-02-07;SAS;PHX;13;57;10181
1667;21700811;2017-18;2018-02-08;ATL;ORL;36;84;9825
1668;21700812;2017-18;2018-02-08;NYK;TOR;73;25;11064
1669;21700813;2017-18;2018-02-08;BOS;WAS;27;23;37408
1670;21700815;2017-18;2018-02-08;DAL;GSW;64;13;22996
1671;21700816;2017-18;2018-02-08;OKC;LAL;68;74;23557
1672;21700818;2017-18;2018-02-09;NOP;PHI;21;34;15705
1673;21700819;2017-18;2018-02-09;CLE;ATL;36;36;43539
1674;21700820;2017-18;2018-02-09;IND;BOS;29;27;24735
1675;21700822;2017-18;2018-02-09;MIN;CHI;43;29;15789
1676;21700823;2017-18;2018-02-09;DEN;HOU;44;36;10491
1677;21700824;2017-18;2018-02-09;CHA;UTA;71;35;9290
1678;21700825;2017-18;2018-02-09;POR;SAC;34;39;7132
