"","GAME_ID","SEASON","GAME_DATE","AWAY_TEAM","HOME_TEAM","AWAY_TREND","HOME_TREND","VIEWERS","DAY","TIME","BROADCAST","ATTENDANCE","OVERTIME","WIN_ENTER_HOME","WIN_ENTER_AWAY","LEAD_CHANGE_H","LEAD_CHANGE_A","TIES_H","TIES_A","LARGEST_LEAD_H","LARGEST_LEAD_A"
"1585",21700711,"2017-18",2018-01-25,"WAS","OKC",10,17,26031,"Thursday",20:00:00,"TNT",18203,"NO",27,26,0,0,0,1,19,0
"1586",21700712,"2017-18",2018-01-25,"NYK","DEN",21,10,8625,"Thursday",21:00:00,"LOCAL",15482,"NO",24,21,1,1,0,1,18,1
"1587",21700713,"2017-18",2018-01-25,"MIN","GSW",14,15,29072,"Thursday",22:30:00,"TNT",19596,"NO",38,31,0,0,0,2,16,0
"1588",21700714,"2017-18",2018-01-26,"ATL","CHA",12,10,9409,"Friday",19:00:00,"LOCAL",15479,"NO",19,14,6,6,1,9,13,5
"1589",21700715,"2017-18",2018-01-26,"IND","CLE",13,13,34111,"Friday",19:30:00,"LOCAL",20562,"NO",27,26,0,0,0,3,19,0
"1590",21700717,"2017-18",2018-01-26,"LAL","CHI",20,36,18457,"Friday",20:00:00,"LOCAL",21827,"NO",18,18,2,3,3,1,3,17
"1591",21700718,"2017-18",2018-01-26,"LAC","MEM",11,6,3627,"Friday",20:00:00,"LOCAL",16369,"NO",17,23,2,3,4,1,7,14
"1592",21700719,"2017-18",2018-01-26,"BKN","MIL",13,25,4899,"Friday",20:00:00,"LOCAL",18717,"NO",24,18,0,0,0,0,28,0
"1593",21700720,"2017-18",2018-01-26,"HOU","NOP",10,16,25419,"Friday",20:00:00,"ESPN",17186,"NO",26,34,4,4,0,4,21,2
"1594",21700721,"2017-18",2018-01-26,"POR","DAL",13,17,3697,"Friday",20:30:00,"LOCAL",19876,"NO",16,26,2,3,2,1,12,22
"1595",21700722,"2017-18",2018-01-26,"PHI","SAS",11,30,15530,"Friday",20:30:00,"LOCAL",18418,"NO",32,23,1,1,1,2,2,25
"1596",21700723,"2017-18",2018-01-26,"NYK","PHX",27,13,7939,"Friday",21:00:00,"LOCAL",17068,"NO",17,21,0,0,1,0,0,27
"1597",21700724,"2017-18",2018-01-27,"OKC","DET",26,19,25479,"Saturday",17:00:00,"LOCAL",20491,"NO",22,28,3,3,1,0,2,27
"1598",21700725,"2017-18",2018-01-27,"ORL","IND",11,36,12632,"Saturday",19:00:00,"LOCAL",17923,"NO",26,14,1,0,0,0,5,21
"1599",21700726,"2017-18",2018-01-27,"WAS","ATL",10,16,5904,"Saturday",19:30:00,"LOCAL",15843,"NO",14,26,0,0,0,0,0,25
"1600",21700727,"2017-18",2018-01-27,"CHA","MIA",14,20,11572,"Saturday",19:30:00,"LOCAL",19600,"NO",27,20,2,2,2,2,10,15
"1601",21700728,"2017-18",2018-01-27,"BOS","GSW",9,20,56477,"Saturday",20:30:00,"ABC",19596,"NO",39,35,4,3,7,0,10,10
"1602",21700729,"2017-18",2018-01-27,"BKN","MIN",17,8,6498,"Saturday",21:00:00,"LOCAL",16231,"NO",31,18,2,1,3,1,26,2
"1603",21700730,"2017-18",2018-01-27,"DAL","DEN",23,10,8022,"Saturday",21:00:00,"LOCAL",19520,"NO",25,16,3,3,3,6,13,9
"1604",21700732,"2017-18",2018-01-28,"PHX","HOU",16,17,16267,"Sunday",15:30:00,"NBATV",18055,"NO",34,17,3,2,1,5,18,3
"1605",21700733,"2017-18",2018-01-28,"LAC","NOP",17,21,13199,"Sunday",16:00:00,"LOCAL",16378,"NO",27,24,1,2,0,0,21,11
"1606",21700734,"2017-18",2018-01-28,"DET","CLE",19,17,26782,"Sunday",18:00:00,"LOCAL",20562,"NO",28,22,8,7,4,5,17,6
"1607",21700735,"2017-18",2018-01-28,"LAL","TOR",24,21,12437,"Sunday",18:00:00,"LOCAL",19800,"NO",32,19,1,0,2,0,22,3
"1608",21700738,"2017-18",2018-01-29,"CHA","IND",10,13,10843,"Monday",19:00:00,"LOCAL",14225,"NO",27,20,9,9,8,8,14,4
"1609",21700739,"2017-18",2018-01-29,"MIN","ATL",7,11,11911,"Monday",19:30:00,"LOCAL",12589,"NO",14,32,5,4,7,8,5,11
"1610",21700740,"2017-18",2018-01-29,"PHX","MEM",13,7,2839,"Monday",20:00:00,"LOCAL",13202,"NO",17,17,1,0,0,0,25,10
"1611",21700741,"2017-18",2018-01-29,"PHI","MIL",24,30,16667,"Monday",20:00:00,"LOCAL",14126,"NO",26,24,2,2,3,5,16,10
"1612",21700742,"2017-18",2018-01-29,"MIA","DAL",18,14,6939,"Monday",20:30:00,"LOCAL",19555,"NO",16,28,2,3,2,5,4,18
"1613",21700743,"2017-18",2018-01-29,"BOS","DEN",9,12,19665,"Monday",21:00:00,"NBATV",19520,"NO",26,35,5,6,3,5,6,20
"1614",21700745,"2017-18",2018-01-30,"BKN","NYK",14,24,7417,"Tuesday",19:30:00,"LOCAL",19505,"NO",22,18,1,0,1,2,25,3
"1615",21700746,"2017-18",2018-01-30,"MIN","TOR",13,18,12814,"Tuesday",19:30:00,"LOCAL",19800,"NO",33,32,3,2,9,1,9,13
"1616",21700747,"2017-18",2018-01-30,"CLE","DET",15,100,36387,"Tuesday",20:00:00,"TNT",18508,"NO",22,29,4,4,2,5,16,4
"1617",21700748,"2017-18",2018-01-30,"ORL","HOU",11,11,11565,"Tuesday",20:00:00,"LOCAL",18055,"NO",35,14,6,6,8,9,7,5
"1618",21700749,"2017-18",2018-01-30,"SAC","NOP",9,16,2754,"Tuesday",20:00:00,"LOCAL",14292,"NO",27,15,7,8,1,6,9,12
"1619",21700752,"2017-18",2018-01-30,"POR","LAC",17,70,9651,"Tuesday",22:30:00,"TNT",16705,"NO",25,27,4,4,5,3,3,22
"1620",21700753,"2017-18",2018-01-31,"MEM","IND",7,17,8286,"Wednesday",19:00:00,"LOCAL",15093,"NO",28,18,7,6,8,2,9,5
"1621",21700754,"2017-18",2018-01-31,"LAL","ORL",20,18,11049,"Wednesday",19:00:00,"LOCAL",18553,"NO",14,19,1,0,2,0,29,6
"1622",21700757,"2017-18",2018-01-31,"MIA","CLE",23,25,32065,"Wednesday",19:30:00,"LOCAL",20562,"NO",29,29,6,6,9,5,14,4
"1623",21700758,"2017-18",2018-01-31,"NYK","BOS",33,8,15087,"Wednesday",20:00:00,"ESPN",18624,"NO",36,23,3,2,0,2,33,5
"1624",21700760,"2017-18",2018-01-31,"DAL","PHX",14,12,6106,"Wednesday",22:30:00,"ESPN",15923,"NO",17,16,0,0,0,0,23,0
"1625",21700761,"2017-18",2018-02-01,"MEM","DET",11,34,23452,"Thursday",19:00:00,"LOCAL",17481,"NO",23,18,11,10,5,8,8,7
"1626",21700764,"2017-18",2018-02-01,"HOU","SAS",12,44,24878,"Thursday",20:00:00,"TNT",18418,"NO",34,36,0,1,0,0,4,19
"1627",21700765,"2017-18",2018-02-01,"OKC","DEN",18,10,22271,"Thursday",22:30:00,"TNT",18407,"NO",26,30,0,0,0,1,20,0
"1628",21700767,"2017-18",2018-02-02,"ATL","BOS",12,10,16440,"Friday",19:30:00,"LOCAL",18624,"NO",37,15,2,2,1,1,19,9
"1629",21700768,"2017-18",2018-02-02,"LAL","BKN",19,16,16835,"Friday",19:30:00,"LOCAL",17732,"NO",19,19,8,9,8,1,9,9
"1630",21700769,"2017-18",2018-02-02,"POR","TOR",15,28,7853,"Friday",19:30:00,"LOCAL",19800,"NO",34,29,3,2,2,1,29,3
"1631",21700771,"2017-18",2018-02-02,"NYK","MIL",22,42,17222,"Friday",20:00:00,"LOCAL",18717,"NO",27,23,11,11,8,8,8,5
"1632",21700772,"2017-18",2018-02-02,"NOP","OKC",18,37,21200,"Friday",21:00:00,"LOCAL",18203,"NO",30,27,1,1,0,0,16,14
"1633",21700773,"2017-18",2018-02-02,"UTA","PHX",19,18,4275,"Friday",21:00:00,"LOCAL",16560,"NO",18,22,1,2,0,1,2,41
"1634",21700775,"2017-18",2018-02-03,"CHI","LAC",50,30,16452,"Saturday",15:30:00,"LOCAL",19068,"NO",25,18,0,0,0,1,15,0
"1635",21700776,"2017-18",2018-02-03,"MIA","DET",32,28,17851,"Saturday",19:00:00,"LOCAL",18747,"NO",24,29,4,4,3,6,10,7
"1636",21700777,"2017-18",2018-02-03,"PHI","IND",25,23,17194,"Saturday",19:00:00,"LOCAL",17923,"NO",29,25,3,3,3,5,14,3
"1637",21700778,"2017-18",2018-02-03,"WAS","ORL",11,13,5368,"Saturday",19:00:00,"LOCAL",18846,"NO",15,29,4,4,2,1,1,24
"1638",21700779,"2017-18",2018-02-03,"HOU","CLE",15,14,38865,"Saturday",20:30:00,"ABC",20562,"NO",30,37,0,0,2,0,0,35
"1639",21700780,"2017-18",2018-02-03,"NOP","MIN",26,9,8118,"Saturday",21:00:00,"LOCAL",17954,"NO",33,28,0,0,0,0,22,0
"1640",21700781,"2017-18",2018-02-03,"UTA","SAS",29,31,10815,"Saturday",21:00:00,"LOCAL",18418,"NO",34,23,0,1,0,0,6,14
"1641",21700783,"2017-18",2018-02-03,"DAL","SAC",14,38,6038,"Saturday",22:00:00,"LOCAL",17583,"NO",16,16,5,6,6,6,8,12
"1642",21700784,"2017-18",2018-02-04,"POR","BOS",28,16,24318,"Sunday",12:00:00,"LOCAL",18624,"NO",38,29,2,2,2,3,5,16
"1643",21700786,"2017-18",2018-02-04,"ATL","NYK",15,28,9779,"Sunday",12:00:00,"LOCAL",19441,"NO",23,15,4,5,8,6,6,8
"1644",21700787,"2017-18",2018-02-04,"MEM","TOR",9,26,5570,"Sunday",12:00:00,"LOCAL",19800,"NO",35,18,6,6,5,1,17,6
"1645",21700788,"2017-18",2018-02-04,"LAL","OKC",37,32,29793,"Sunday",14:00:00,"ABC",18203,"NO",30,20,7,7,5,3,4,12
"1646",21700789,"2017-18",2018-02-04,"CHA","PHX",15,20,8191,"Sunday",15:00:00,"LOCAL",14487,"NO",18,22,4,5,2,5,21,11
"1647",21700790,"2017-18",2018-02-05,"POR","DET",18,21,13470,"Monday",19:00:00,"NBATV",13810,"NO",25,29,1,0,1,1,26,4
"1648",21700791,"2017-18",2018-02-05,"WAS","IND",12,14,9064,"Monday",19:00:00,"LOCAL",13169,"NO",30,30,2,2,1,0,1,17
"1649",21700792,"2017-18",2018-02-05,"ORL","MIA",10,15,10548,"Monday",19:30:00,"LOCAL",19600,"NO",29,15,4,5,3,4,12,14
"1650",21700793,"2017-18",2018-02-05,"UTA","NOP",18,11,8949,"Monday",20:00:00,"LOCAL",14293,"NO",28,24,0,1,0,1,2,26
"1651",21700794,"2017-18",2018-02-05,"CHA","DEN",11,11,6658,"Monday",21:00:00,"LOCAL",14410,"NO",28,23,2,2,3,0,19,6
"1652",21700795,"2017-18",2018-02-05,"CHI","SAC",30,8,7448,"Monday",22:00:00,"LOCAL",17583,"NO",16,18,2,1,2,5,6,21
"1653",21700796,"2017-18",2018-02-05,"DAL","LAC",14,15,9651,"Monday",22:30:00,"NBATV",15127,"NO",26,17,4,4,3,4,9,10
"1654",21700797,"2017-18",2018-02-06,"CLE","ORL",17,17,32463,"Tuesday",19:00:00,"LOCAL",18846,"NO",16,30,4,3,4,2,18,21
"1655",21700798,"2017-18",2018-02-06,"BOS","TOR",9,18,22178,"Tuesday",19:30:00,"LOCAL",20017,"NO",36,39,3,2,0,0,29,2
"1656",21700799,"2017-18",2018-02-06,"MEM","ATL",6,11,2049,"Tuesday",19:30:00,"LOCAL",11866,"NO",16,18,1,0,1,2,34,2
"1657",21700800,"2017-18",2018-02-06,"HOU","BKN",13,16,10731,"Tuesday",19:30:00,"LOCAL",15064,"NO",19,38,3,3,3,0,4,16
"1658",21700801,"2017-18",2018-02-06,"MIL","NYK",38,20,9507,"Tuesday",19:30:00,"LOCAL",19812,"NO",23,29,6,7,3,4,9,21
"1659",21700802,"2017-18",2018-02-06,"WAS","PHI",21,16,15489,"Tuesday",20:00:00,"TNT",20530,"NO",25,31,0,0,0,0,22,0
"1660",21700803,"2017-18",2018-02-06,"OKC","GSW",23,16,44871,"Tuesday",22:30:00,"TNT",19596,"NO",41,30,0,0,1,0,0,24
"1661",21700804,"2017-18",2018-02-06,"PHX","LAL",12,23,10269,"Tuesday",22:30:00,"LOCAL",18997,"NO",21,18,5,4,6,7,19,7
"1662",21700805,"2017-18",2018-02-07,"BKN","DET",22,20,12957,"Wednesday",19:00:00,"LOCAL",15114,"NO",26,19,2,2,3,3,11,6
"1663",21700806,"2017-18",2018-02-07,"HOU","MIA",21,23,16875,"Wednesday",19:30:00,"LOCAL",19600,"NO",29,39,4,5,2,2,4,17
"1664",21700807,"2017-18",2018-02-07,"MIN","CLE",9,32,41846,"Wednesday",20:00:00,"ESPN",20562,"OT",30,34,17,17,9,7,8,4
"1665",21700809,"2017-18",2018-03-21,"IND","NOP",12,19,12721,"Wednesday",20:00:00,"LOCAL",14148,"NO",41,41,9,8,7,2,6,6
"1666",21700810,"2017-18",2018-02-07,"SAS","PHX",40,26,10181,"Wednesday",22:30:00,"ESPN",15993,"NO",18,34,0,0,0,0,0,53
"1667",21700811,"2017-18",2018-02-08,"ATL","ORL",19,21,9825,"Thursday",19:00:00,"LOCAL",16215,"NO",17,17,6,5,4,7,9,5
"1668",21700812,"2017-18",2018-02-08,"NYK","TOR",46,30,11064,"Thursday",19:30:00,"LOCAL",19800,"NO",37,23,1,0,0,1,32,2
"1669",21700813,"2017-18",2018-02-08,"BOS","WAS",14,23,37408,"Thursday",20:00:00,"TNT",20356,"OT",31,39,12,12,7,7,5,10
"1670",21700815,"2017-18",2018-02-08,"DAL","GSW",25,21,22996,"Thursday",22:30:00,"LOCAL",19596,"NO",41,17,7,7,4,4,21,12
"1671",21700816,"2017-18",2018-02-08,"OKC","LAL",36,74,23557,"Thursday",22:30:00,"TNT",18997,"NO",22,31,1,0,3,0,27,11
"1672",21700818,"2017-18",2018-02-09,"NOP","PHI",15,17,15705,"Friday",19:00:00,"LOCAL",20489,"NO",26,28,0,0,0,0,35,0
"1673",21700819,"2017-18",2018-02-09,"CLE","ATL",60,24,43539,"Friday",19:30:00,"LOCAL",16438,"NO",17,31,3,4,0,6,5,23
"1674",21700820,"2017-18",2018-02-09,"IND","BOS",15,19,24735,"Friday",19:30:00,"LOCAL",18624,"NO",40,30,2,2,3,0,1,26
"1675",21700822,"2017-18",2018-02-09,"MIN","CHI",13,42,15789,"Friday",21:30:00,"ESPN",21558,"NO",18,34,8,7,6,3,5,17
"1676",21700823,"2017-18",2018-02-09,"DEN","HOU",15,15,10491,"Friday",20:00:00,"LOCAL",18055,"NO",40,29,0,0,0,0,35,0
"1677",21700824,"2017-18",2018-02-09,"CHA","UTA",15,36,9290,"Friday",21:00:00,"LOCAL",18306,"NO",26,23,4,4,2,5,13,4
"1678",21700825,"2017-18",2018-02-09,"POR","SAC",29,19,7132,"Friday",22:30:00,"LOCAL",17583,"NO",17,30,7,8,4,4,4,23
"1679",21700826,"2017-18",2018-02-10,"NOP","BKN",18,17,21968,"Saturday",18:00:00,"LOCAL",16572,"NO",19,28,1,1,2,2,4,28
"1680",21700827,"2017-18",2018-02-10,"MIL","ORL",54,13,10039,"Saturday",19:00:00,"LOCAL",18347,"NO",18,30,12,12,3,2,9,9
"1681",21700828,"2017-18",2018-02-10,"LAC","PHI",35,24,19606,"Saturday",19:00:00,"LOCAL",20504,"NO",27,28,4,3,0,0,16,6
"1682",21700829,"2017-18",2018-02-10,"WAS","CHI",12,82,8208,"Saturday",20:00:00,"LOCAL",21112,"NO",19,31,0,1,0,1,2,16
"1683",21700831,"2017-18",2018-02-10,"SAS","GSW",54,19,33461,"Saturday",20:30:00,"ABC",19596,"NO",42,35,3,2,1,4,21,12
"1684",21700832,"2017-18",2018-02-10,"DEN","PHX",16,16,7691,"Saturday",21:00:00,"LOCAL",16325,"NO",18,29,3,3,3,2,7,14
"1685",21700833,"2017-18",2018-02-11,"TOR","CHA",35,22,15139,"Sunday",13:00:00,"LOCAL",18320,"NO",23,38,0,1,0,0,10,36
"1686",21700834,"2017-18",2018-02-11,"DET","ATL",29,23,16538,"Sunday",15:30:00,"LOCAL",15214,"NO",17,27,12,11,2,7,9,6
"1687",21700836,"2017-18",2018-02-11,"NYK","IND",27,20,12385,"Sunday",17:00:00,"LOCAL",17923,"NO",31,23,2,1,5,3,20,6
"1688",21700837,"2017-18",2018-02-11,"DAL","HOU",48,19,12557,"Sunday",19:00:00,"NBATV",18055,"NO",41,18,1,1,1,2,16,1
"1689",21700838,"2017-18",2018-02-11,"SAC","MIN",14,10,9215,"Sunday",19:00:00,"LOCAL",18068,"NO",34,17,5,5,9,6,5,10
"1690",21700839,"2017-18",2018-02-11,"MEM","OKC",7,22,11886,"Sunday",19:00:00,"LOCAL",18203,"NO",31,18,1,0,1,0,28,6
"1691",21700840,"2017-18",2018-02-11,"UTA","POR",29,18,10869,"Sunday",21:00:00,"LOCAL",19730,"NO",31,27,2,2,2,2,11,25
"1692",21700841,"2017-18",2018-02-12,"NOP","DET",12,20,13345,"Monday",19:00:00,"LOCAL",14453,"NO",27,29,3,3,1,2,4,18
"1693",21700842,"2017-18",2018-02-12,"NYK","PHI",23,16,16395,"Monday",19:00:00,"NBATV",20589,"NO",28,23,0,0,0,3,18,0
"1694",21700843,"2017-18",2018-02-12,"LAC","BKN",12,16,6630,"Monday",19:30:00,"LOCAL",13735,"NO",19,28,1,1,0,0,1,23
"1695",21700846,"2017-18",2018-02-12,"PHX","GSW",15,16,19267,"Monday",22:30:00,"NBATV",19596,"NO",43,18,3,2,5,0,46,5
"1696",21700847,"2017-18",2018-02-13,"MIA","TOR",29,22,20590,"Tuesday",19:00:00,"LOCAL",19800,"NO",39,30,9,9,5,9,17,8
"1697",21700848,"2017-18",2018-02-13,"ATL","MIL",10,29,6436,"Tuesday",20:00:00,"LOCAL",14720,"NO",31,18,4,3,4,3,14,6
"1698",21700849,"2017-18",2018-02-13,"HOU","MIN",15,11,18195,"Tuesday",20:00:00,"LOCAL",18978,"NO",35,42,0,1,0,0,13,18
"1699",21700850,"2017-18",2018-02-13,"CLE","OKC",22,23,55244,"Tuesday",20:00:00,"TNT",18203,"NO",32,33,4,5,5,4,7,11
"1700",21700851,"2017-18",2018-02-13,"SAC","DAL",9,13,4306,"Tuesday",20:30:00,"LOCAL",19801,"NO",18,17,0,1,0,0,3,26
"1701",21700852,"2017-18",2018-02-13,"SAS","DEN",88,9,12524,"Tuesday",22:30:00,"TNT",17623,"NO",30,35,10,10,5,5,14,10
"1702",21700854,"2017-18",2018-02-14,"CHA","ORL",9,7,4777,"Wednesday",19:00:00,"LOCAL",18428,"NO",18,23,4,4,2,1,9,12
"1703",21700855,"2017-18",2018-02-14,"MIA","PHI",37,13,21135,"Wednesday",19:00:00,"LOCAL",20492,"NO",29,30,3,3,1,3,6,24
"1704",21700856,"2017-18",2018-02-14,"IND","BKN",11,13,6284,"Wednesday",19:30:00,"LOCAL",13159,"NO",19,32,14,15,7,10,6,8
"1705",21700857,"2017-18",2018-02-14,"WAS","NYK",11,16,7010,"Wednesday",19:30:00,"LOCAL",19812,"NO",23,32,4,4,3,2,27,8
"1706",21700858,"2017-18",2018-02-14,"LAC","BOS",11,7,21499,"Wednesday",20:00:00,"ESPN",18624,"NO",40,29,8,8,4,4,4,14
"1707",21700859,"2017-18",2018-02-14,"TOR","CHI",34,29,5527,"Wednesday",20:00:00,"LOCAL",21006,"NO",20,40,5,6,1,1,8,26
"1708",21700860,"2017-18",2018-02-14,"SAC","HOU",15,24,7181,"Wednesday",20:00:00,"LOCAL",18055,"NO",43,18,3,3,3,1,17,5
"1709",21700861,"2017-18",2018-02-14,"OKC","MEM",55,6,11375,"Wednesday",20:00:00,"LOCAL",16012,"NO",18,32,7,7,6,1,8,22
"1710",21700862,"2017-18",2018-02-14,"LAL","NOP",24,11,13676,"Wednesday",20:00:00,"LOCAL",15436,"NO",30,23,0,0,0,0,24,0
"1711",21700863,"2017-18",2018-02-14,"PHX","UTA",14,26,7423,"Wednesday",21:00:00,"LOCAL",18306,"NO",29,18,6,6,0,5,10,2
"1712",21700864,"2017-18",2018-02-14,"GSW","POR",16,14,32728,"Wednesday",22:30:00,"ESPN",19520,"NO",31,44,1,1,1,3,20,2
"1713",21700865,"2017-18",2018-02-15,"DEN","MIL",11,30,17379,"Thursday",20:00:00,"LOCAL",15486,"NO",32,31,1,1,0,1,2,23
"1714",21700866,"2017-18",2018-02-15,"LAL","MIN",35,8,24710,"Thursday",21:00:00,"TNT",17534,"NO",35,23,7,6,3,2,9,15
"1715",21700868,"2017-18",2018-02-22,"NYK","ORL",14,8,10514,"Thursday",19:00:00,"LOCAL",18846,"NO",18,23,7,7,3,4,11,12
"1716",21700869,"2017-18",2018-02-22,"WAS","CLE",11,12,38706,"Thursday",20:00:00,"TNT",20562,"NO",34,33,7,7,5,5,12,11
"1717",21700873,"2017-18",2018-02-23,"BOS","DET",6,14,24013,"Friday",19:00:00,"LOCAL",20491,"NO",28,40,2,2,2,1,7,20
"1718",21700874,"2017-18",2018-02-23,"ATL","IND",9,10,4171,"Friday",19:00:00,"LOCAL",17923,"NO",33,18,0,0,0,0,27,0
"1719",21700875,"2017-18",2018-02-23,"CHA","WAS",13,37,5677,"Friday",19:00:00,"LOCAL",17824,"NO",34,25,1,1,1,0,1,22
"1720",21700876,"2017-18",2018-02-23,"MIL","TOR",35,16,21807,"Friday",19:30:00,"LOCAL",20047,"OT",41,32,6,7,3,6,8,12
"1721",21700877,"2017-18",2018-02-23,"MIN","HOU",6,11,19948,"Friday",20:00:00,"ESPN",18055,"NO",44,36,4,4,1,1,18,9
"1722",21700879,"2017-18",2018-02-23,"MIA","NOP",18,10,14593,"Friday",20:00:00,"LOCAL",17751,"OT",31,30,5,4,9,4,5,9
"1723",21700880,"2017-18",2018-02-23,"SAS","DEN",24,9,11946,"Friday",21:00:00,"LOCAL",20027,"NO",32,35,9,8,13,6,9,6
"1724",21700881,"2017-18",2018-02-23,"LAC","PHX",32,12,3875,"Friday",21:00:00,"LOCAL",17126,"NO",18,30,0,0,0,0,0,29
"1725",21700882,"2017-18",2018-02-23,"POR","UTA",10,16,7404,"Friday",21:00:00,"LOCAL",18306,"NO",30,32,0,0,4,0,0,19
"1726",21700883,"2017-18",2018-02-23,"DAL","LAL",24,17,17370,"Friday",22:30:00,"ESPN",18997,"NO",23,18,0,0,0,0,23,0
"1727",21700885,"2017-18",2018-02-24,"MEM","MIA",20,32,7630,"Saturday",19:30:00,"LOCAL",19600,"NO",30,18,4,4,4,1,31,2
"1728",21700887,"2017-18",2018-02-24,"OKC","GSW",24,18,51621,"Saturday",20:30:00,"ABC",19596,"NO",45,34,9,8,5,5,35,5
"1729",21700890,"2017-18",2018-02-24,"DAL","UTA",48,36,8407,"Saturday",21:00:00,"LOCAL",18306,"NO",30,18,3,3,2,6,15,7
"1730",21700891,"2017-18",2018-02-24,"LAL","SAC",43,12,18324,"Saturday",22:00:00,"LOCAL",17583,"NO",18,24,4,4,4,4,10,8
"1731",21700892,"2017-18",2018-02-25,"DET","CHA",20,19,9352,"Sunday",13:00:00,"LOCAL",17894,"NO",26,28,1,0,2,1,32,4
"1732",21700893,"2017-18",2018-02-25,"NOP","MIL",19,51,22079,"Sunday",15:00:00,"LOCAL",18717,"OT",33,32,6,7,9,6,18,5
"1733",21700895,"2017-18",2018-02-25,"PHI","WAS",27,11,14497,"Sunday",20:00:00,"ESPN",17180,"NO",34,32,3,2,2,3,23,4
"1734",21700896,"2017-18",2018-02-25,"HOU","DEN",15,16,15462,"Sunday",20:00:00,"LOCAL",20044,"NO",33,45,0,0,0,0,0,18
"1735",21700898,"2017-18",2018-02-26,"MEM","BOS",8,6,10739,"Monday",19:30:00,"LOCAL",18624,"NO",42,18,1,0,1,2,28,7
"1736",21700900,"2017-18",2018-02-26,"GSW","NYK",16,18,23976,"Monday",19:30:00,"NBATV",19812,"NO",24,46,6,6,10,4,5,24
"1737",21700901,"2017-18",2018-02-26,"DET","TOR",11,15,6155,"Monday",19:30:00,"LOCAL",19800,"NO",41,28,2,2,2,1,31,4
"1738",21700902,"2017-18",2018-02-26,"PHX","NOP",10,12,8506,"Monday",20:00:00,"LOCAL",14302,"NO",33,18,6,6,3,0,10,17
"1739",21700903,"2017-18",2018-02-26,"ORL","OKC",8,16,13794,"Monday",20:00:00,"LOCAL",18203,"NO",34,18,5,5,5,4,12,11
"1740",21700904,"2017-18",2018-02-26,"IND","DAL",9,19,6305,"Monday",20:30:00,"LOCAL",19536,"NO",18,34,8,8,6,9,13,5
"1741",21700905,"2017-18",2018-02-26,"HOU","UTA",23,16,18646,"Monday",21:00:00,"LOCAL",18306,"NO",31,46,2,3,3,1,15,12
"1742",21700908,"2017-18",2018-02-27,"BKN","CLE",22,10,33165,"Tuesday",19:00:00,"LOCAL",20562,"NO",35,20,13,12,7,2,8,9
"1743",21700909,"2017-18",2018-02-27,"PHI","MIA",16,18,22250,"Tuesday",19:30:00,"LOCAL",19600,"NO",31,32,6,5,11,2,3,13
"1744",21700910,"2017-18",2018-02-27,"WAS","MIL",10,30,12865,"Tuesday",20:00:00,"TNT",16093,"NO",33,35,0,0,0,0,0,21
"1745",21700911,"2017-18",2018-02-27,"SAC","POR",17,14,5775,"Tuesday",22:00:00,"LOCAL",19468,"NO",34,18,0,0,0,0,19,0
"1746",21700912,"2017-18",2018-02-27,"LAC","DEN",12,9,11474,"Tuesday",22:30:00,"TNT",15004,"NO",33,31,2,3,6,0,19,8
"1747",21700913,"2017-18",2018-02-28,"MIL","DET",50,11,10922,"Wednesday",19:00:00,"LOCAL",16146,"NO",28,33,3,3,2,3,32,9
"1748",21700914,"2017-18",2018-02-28,"TOR","ORL",15,8,9274,"Wednesday",19:00:00,"LOCAL",17328,"NO",18,42,9,9,4,4,3,14
"1749",21700915,"2017-18",2018-02-28,"IND","ATL",9,10,5059,"Wednesday",19:30:00,"LOCAL",13316,"NO",18,34,4,3,4,4,23,3
"1750",21700916,"2017-18",2018-02-28,"CHA","BOS",16,6,11461,"Wednesday",19:30:00,"LOCAL",18624,"NO",43,28,0,0,0,1,32,0
"1751",21700918,"2017-18",2018-02-28,"PHX","MEM",11,5,3007,"Wednesday",20:00:00,"LOCAL",13484,"NO",18,18,1,1,2,2,12,14
"1752",21700919,"2017-18",2018-02-28,"OKC","DAL",15,18,20513,"Wednesday",20:30:00,"LOCAL",20202,"OT",19,35,6,7,5,7,7,15
"1753",21700920,"2017-18",2018-02-28,"NOP","SAS",12,42,14099,"Wednesday",20:30:00,"LOCAL",18418,"NO",36,34,1,2,0,2,15,5
"1754",21700921,"2017-18",2018-02-28,"HOU","LAC",13,26,15406,"Wednesday",22:30:00,"ESPN",19068,"NO",32,47,0,1,0,1,2,27
"1755",21700923,"2017-18",2018-03-01,"PHI","CLE",17,12,42108,"Thursday",20:00:00,"TNT",20562,"NO",36,32,0,0,3,0,0,13
"1756",21700925,"2017-18",2018-03-01,"MIN","POR",7,14,12721,"Thursday",22:30:00,"TNT",19533,"NO",35,38,5,5,5,5,12,11
"1757",21700926,"2017-18",2018-03-02,"DET","ORL",11,9,11327,"Friday",19:00:00,"LOCAL",17223,"OT",18,29,3,3,1,3,9,9
"1758",21700927,"2017-18",2018-03-02,"CHA","PHI",9,51,20459,"Friday",19:00:00,"LOCAL",20487,"NO",33,28,6,5,3,3,11,14
"1759",21700928,"2017-18",2018-03-02,"GSW","ATL",15,12,28136,"Friday",19:30:00,"LOCAL",16728,"NO",19,48,2,3,0,3,6,15
"1760",21700930,"2017-18",2018-03-02,"DAL","CHI",13,26,5753,"Friday",20:00:00,"LOCAL",21017,"NO",20,19,1,0,1,0,8,14
