"","Game_ID","Season","Game_Date","Away_Team","Home_Team","Rounded.Viewers"
"1347",21700408,"2017-18","12/13/2017","POR","MIA",7213
"1348",21700409,"2017-18","12/13/2017","UTA","CHI",9192
"1349",21700410,"2017-18","12/13/2017","MIL","NOP",14096
"1350",21700411,"2017-18","12/13/2017","TOR","PHX",7121
"1351",21700412,"2017-18","12/13/2017","CHA","HOU",15130
"1352",21700413,"2017-18","12/14/2017","DET","ATL",7876
"1353",21700414,"2017-18","12/14/2017","NYK","BKN",16083
"1354",21700416,"2017-18","12/14/2017","SAC","MIN",6413
"1355",21700417,"2017-18","12/14/2017","DAL","GSW",24217
"1356",21700419,"2017-18","12/15/2017","DET","IND",8380
"1357",21700420,"2017-18","12/15/2017","POR","ORL",4517
"1358",21700422,"2017-18","12/15/2017","LAC","WAS",5529
"1359",21700423,"2017-18","12/15/2017","UTA","BOS",18910
"1360",21700424,"2017-18","12/15/2017","BKN","TOR",4998
"1361",21700425,"2017-18","12/15/2017","ATL","MEM",3623
"1362",21700426,"2017-18","12/15/2017","CHI","MIL",9870
"1363",21700427,"2017-18","12/15/2017","NOP","DEN",10343
"1364",21700428,"2017-18","12/15/2017","SAS","HOU",25007
"1365",21700429,"2017-18","12/16/2017","POR","CHA",13957
"1366",21700431,"2017-18","12/16/2017","OKC","NYK",31726
"1367",21700432,"2017-18","12/16/2017","LAC","MIA",7683
"1368",21700434,"2017-18","12/16/2017","PHX","MIN",9036
"1369",21700435,"2017-18","12/16/2017","DAL","SAS",13692
"1370",21700437,"2017-18","12/17/2017","SAC","TOR",13286
"1371",21700438,"2017-18","12/17/2017","ORL","DET",9989
"1372",21700439,"2017-18","12/17/2017","IND","BKN",8046
"1373",21700440,"2017-18","12/17/2017","CLE","WAS",30860
"1374",21700442,"2017-18","12/18/2017","BOS","IND",29396
"1375",21700443,"2017-18","12/18/2017","MIA","ATL",7185
"1376",21700444,"2017-18","12/18/2017","PHI","CHI",18218
"1377",21700445,"2017-18","12/18/2017","UTA","HOU",13732
"1378",21700446,"2017-18","12/18/2017","POR","MIN",9448
"1379",21700447,"2017-18","12/18/2017","DEN","OKC",15495
"1380",21700448,"2017-18","12/18/2017","PHX","DAL",4798
"1381",21700449,"2017-18","12/18/2017","LAC","SAS",10581
"1382",21700450,"2017-18","12/18/2017","GSW","LAL",49988
"1383",21700451,"2017-18","12/19/2017","SAC","PHI",19300
"1384",21700452,"2017-18","12/19/2017","NOP","WAS",10809
"1385",21700453,"2017-18","12/19/2017","CLE","MIL",36053
"1386",21700454,"2017-18","12/20/2017","TOR","CHA",10397
"1387",21700455,"2017-18","12/20/2017","IND","ATL",5758
"1388",21700456,"2017-18","12/20/2017","MIA","BOS",24533
"1389",21700458,"2017-18","12/20/2017","ORL","CHI",5278
"1390",21700460,"2017-18","12/20/2017","UTA","OKC",10828
"1391",21700461,"2017-18","12/20/2017","DET","DAL",3553
"1392",21700462,"2017-18","12/20/2017","MIN","DEN",8330
"1393",21700463,"2017-18","12/20/2017","SAS","POR",14035
"1394",21700464,"2017-18","12/20/2017","MEM","GSW",19744
"1395",21700465,"2017-18","12/20/2017","PHX","LAC",4022
"1396",21700466,"2017-18","12/21/2017","CHI","CLE",35333
"1397",21700467,"2017-18","12/21/2017","TOR","PHI",23405
"1398",21700468,"2017-18","12/21/2017","BOS","NYK",28997
"1399",21700469,"2017-18","12/21/2017","MEM","PHX",7440
"1400",21700470,"2017-18","12/21/2017","SAS","UTA",15488
"1401",21700471,"2017-18","12/22/2017","NYK","DET",19992
"1402",21700472,"2017-18","12/22/2017","NOP","ORL",10010
"1403",21700473,"2017-18","12/22/2017","WAS","BKN",8098
"1404",21700474,"2017-18","12/22/2017","DAL","MIA",5535
"1405",21700475,"2017-18","12/22/2017","LAC","HOU",21211
"1406",21700476,"2017-18","12/22/2017","CHA","MIL",10492
"1407",21700477,"2017-18","12/22/2017","ATL","OKC",19046
"1408",21700479,"2017-18","12/22/2017","LAL","GSW",39405
"1409",21700481,"2017-18","12/23/2017","MIL","CHA",16160
"1410",21700482,"2017-18","12/23/2017","BKN","IND",13047
"1411",21700483,"2017-18","12/23/2017","ORL","WAS",5054
"1412",21700484,"2017-18","12/23/2017","DAL","ATL",6087
"1413",21700485,"2017-18","12/23/2017","CHI","BOS",19233
"1414",21700486,"2017-18","12/23/2017","NOP","MIA",5605
"1415",21700487,"2017-18","12/23/2017","LAC","MEM",4668
"1416",21700488,"2017-18","12/23/2017","OKC","UTA",17068
"1417",21700489,"2017-18","12/23/2017","DEN","GSW",24208
"1418",21700491,"2017-18","12/23/2017","POR","LAL",19648
"1419",21700492,"2017-18","12/23/2017","SAS","SAC",10052
"1420",21700494,"2017-18","12/25/2017","CLE","GSW",89246
"1421",21700495,"2017-18","12/25/2017","WAS","BOS",47365
"1422",21700496,"2017-18","12/25/2017","HOU","OKC",44524
"1423",21700497,"2017-18","12/25/2017","MIN","LAL",25110
"1424",21700498,"2017-18","12/26/2017","IND","DET",11416
"1425",21700499,"2017-18","12/26/2017","TOR","DAL",14768
"1426",21700500,"2017-18","12/26/2017","ORL","MIA",7451
"1427",21700501,"2017-18","12/26/2017","CHI","MIL",15693
"1428",21700502,"2017-18","12/26/2017","BKN","SAS",13188
"1429",21700503,"2017-18","12/26/2017","UTA","DEN",5881
"1430",21700504,"2017-18","12/26/2017","MEM","PHX",7942
"1431",21700505,"2017-18","12/26/2017","SAC","LAC",6563
"1432",21700506,"2017-18","12/27/2017","BOS","CHA",23644
"1433",21700507,"2017-18","12/27/2017","DAL","IND",9880
"1434",21700508,"2017-18","12/27/2017","WAS","ATL",8842
"1435",21700509,"2017-18","12/27/2017","NYK","CHI",14804
"1436",21700510,"2017-18","12/27/2017","DEN","MIN",15584
"1437",21700511,"2017-18","12/27/2017","BKN","NOP",4081
"1438",21700512,"2017-18","12/27/2017","TOR","OKC",22732
"1439",21700513,"2017-18","12/27/2017","CLE","SAC",23747
"1440",21700514,"2017-18","12/27/2017","UTA","GSW",19664
"1441",21700515,"2017-18","12/27/2017","MEM","LAL",14746
"1442",21700517,"2017-18","12/28/2017","HOU","BOS",45715
"1443",21700518,"2017-18","12/28/2017","MIN","MIL",12900
"1444",21700519,"2017-18","12/28/2017","NYK","SAS",16745
"1445",21700522,"2017-18","12/29/2017","ATL","TOR",9298
"1446",21700523,"2017-18","12/29/2017","BKN","MIA",4848
"1447",21700527,"2017-18","12/29/2017","PHX","SAC",6699
"1448",21700530,"2017-18","12/30/2017","SAS","DET",16760
"1449",21700531,"2017-18","12/30/2017","MIA","ORL",8904
"1450",21700532,"2017-18","12/30/2017","NYK","NOP",19809
"1451",21700533,"2017-18","12/30/2017","POR","ATL",5735
"1452",21700534,"2017-18","12/30/2017","CLE","UTA",32933
"1453",21700536,"2017-18","12/30/2017","PHI","DEN",16071
"1454",21700537,"2017-18","12/31/2017","CHI","WAS",15693
"1455",21700539,"2017-18","12/31/2017","BKN","BOS",19244
"1456",21700541,"2017-18","12/31/2017","DAL","OKC",19651
"1457",21700542,"2017-18","12/31/2017","CHA","LAC",4798
"1458",21700543,"2017-18","12/31/2017","MEM","SAC",2524
"1459",21700544,"2017-18","12/31/2017","PHI","PHX",16230
"1460",21700545,"2017-18","1/1/2018","ORL","BKN",10250
"1461",21700546,"2017-18","1/1/2018","MIL","TOR",25818
"1462",21700547,"2017-18","1/1/2018","POR","CHI",14862
"1463",21700548,"2017-18","1/1/2018","LAL","MIN",17353
"1464",21700549,"2017-18","1/2/2018","POR","CLE",63352
"1465",21700550,"2017-18","1/2/2018","SAS","NYK",26410
"1466",21700551,"2017-18","1/2/2018","ATL","PHX",10454
"1467",21700552,"2017-18","1/2/2018","CHA","SAC",5875
"1468",21700554,"2017-18","1/3/2018","HOU","ORL",12188
"1469",21700556,"2017-18","1/3/2018","NYK","WAS",9909
"1470",21700557,"2017-18","1/3/2018","MIN","BKN",11213
"1471",21700558,"2017-18","1/3/2018","DET","MIA",6013
"1472",21700560,"2017-18","1/3/2018","TOR","CHI",6898
"1473",21700563,"2017-18","1/3/2018","PHX","DEN",3584
"1474",21700564,"2017-18","1/3/2018","NOP","UTA",6301
"1475",21700565,"2017-18","1/3/2018","OKC","LAL",20989
"1476",21700566,"2017-18","1/4/2018","GSW","HOU",51488
"1477",21700568,"2017-18","1/5/2018","NYK","MIA",19749
"1478",21700569,"2017-18","1/5/2018","DET","PHI",18295
"1479",21700570,"2017-18","1/5/2018","MIN","BOS",34924
"1480",21700572,"2017-18","1/5/2018","CHI","DAL",10941
"1481",21700573,"2017-18","1/5/2018","PHX","SAS",10812
"1482",21700575,"2017-18","1/5/2018","WAS","MEM",8088
"1483",21700576,"2017-18","1/5/2018","ATL","POR",4831
"1484",21700577,"2017-18","1/5/2018","CHA","LAL",17086
"1485",21700578,"2017-18","1/6/2018","GSW","LAC",32851
"1486",21700579,"2017-18","1/6/2018","BOS","BKN",28871
"1487",21700580,"2017-18","1/6/2018","HOU","DET",15199
"1488",21700581,"2017-18","1/6/2018","CHI","IND",6543
"1489",21700582,"2017-18","1/6/2018","CLE","ORL",34801
"1490",21700584,"2017-18","1/6/2018","NOP","MIN",10282
"1491",21700585,"2017-18","1/6/2018","DEN","SAC",7621
"1492",21700586,"2017-18","1/7/2018","UTA","MIA",18788
"1493",21700587,"2017-18","1/7/2018","NYK","DAL",19352
"1494",21700588,"2017-18","1/7/2018","OKC","PHX",20661
"1495",21700589,"2017-18","1/7/2018","SAS","POR",17204
"1496",21700590,"2017-18","1/7/2018","ATL","LAL",15294
"1497",21700591,"2017-18","1/8/2018","MIL","IND",15158
"1498",21700592,"2017-18","1/8/2018","TOR","BKN",17122
"1499",21700594,"2017-18","1/8/2018","CLE","MIN",31656
"1500",21700595,"2017-18","1/8/2018","DET","NOP",10295
"1501",21700596,"2017-18","1/8/2018","SAS","SAC",12349
"1502",21700597,"2017-18","1/8/2018","DEN","GSW",23674
"1503",21700598,"2017-18","1/8/2018","ATL","LAC",8533
"1504",21700599,"2017-18","1/9/2018","MIA","TOR",18843
"1505",21700600,"2017-18","1/9/2018","POR","OKC",22783
"1506",21700601,"2017-18","1/9/2018","ORL","DAL",8623
"1507",21700602,"2017-18","1/9/2018","SAC","LAL",19782
"1508",21700604,"2017-18","1/10/2018","MIA","IND",12329
"1509",21700605,"2017-18","1/10/2018","UTA","WAS",11257
"1510",21700606,"2017-18","1/10/2018","DET","BKN",3552
"1511",21700607,"2017-18","1/10/2018","CHI","NYK",19934
"1512",21700608,"2017-18","1/10/2018","POR","HOU",14171
"1513",21700611,"2017-18","1/10/2018","OKC","MIN",19142
"1514",21700612,"2017-18","1/10/2018","ATL","DEN",4657
"1515",21700613,"2017-18","1/10/2018","LAC","GSW",25244
"1516",21700615,"2017-18","1/11/2018","CLE","TOR",36959
"1517",21700616,"2017-18","1/11/2018","LAC","SAC",13279
"1518",21700619,"2017-18","1/12/2018","CLE","IND",45471
"1519",21700621,"2017-18","1/12/2018","BKN","ATL",7742
"1520",21700622,"2017-18","1/12/2018","GSW","MIL",32896
"1521",21700624,"2017-18","1/12/2018","POR","NOP",8017
"1522",21700625,"2017-18","1/12/2018","MEM","DEN",6608
"1523",21700627,"2017-18","1/13/2018","LAL","DAL",26523
"1524",21700628,"2017-18","1/13/2018","SAC","LAC",10653
"1525",21700629,"2017-18","1/13/2018","OKC","CHA",22022
"1526",21700630,"2017-18","1/13/2018","BKN","WAS",15475
"1527",21700632,"2017-18","1/13/2018","DET","CHI",15926
"1528",21700633,"2017-18","1/13/2018","DEN","SAS",13381
"1529",21700636,"2017-18","1/14/2018","IND","PHX",10484
"1530",21700637,"2017-18","1/14/2018","POR","MIN",14441
"1531",21700638,"2017-18","1/15/2018","CHA","DET",10114
"1532",21700639,"2017-18","1/15/2018","TOR","PHI",23366
"1533",21700640,"2017-18","1/15/2018","MIL","WAS",16517
"1534",21700641,"2017-18","1/15/2018","SAS","ATL",15963
"1535",21700642,"2017-18","1/15/2018","NYK","BKN",11839
"1536",21700643,"2017-18","1/15/2018","SAC","OKC",14564
"1537",21700645,"2017-18","1/15/2018","LAL","MEM",21180
"1538",21700647,"2017-18","1/15/2018","IND","UTA",5066
"1539",21700648,"2017-18","1/15/2018","HOU","LAC",18875
"1540",21700649,"2017-18","1/16/2018","MIN","ORL",15543
"1541",21700651,"2017-18","1/16/2018","DAL","DEN",8562
"1542",21700652,"2017-18","1/16/2018","PHX","POR",7322
"1543",21700653,"2017-18","1/17/2018","WAS","CHA",12533
"1544",21700654,"2017-18","1/17/2018","NOP","ATL",11115
"1545",21700657,"2017-18","1/17/2018","GSW","CHI",35394
"1546",21700658,"2017-18","1/17/2018","NYK","MEM",6940
"1547",21700660,"2017-18","1/17/2018","LAL","OKC",17028
"1548",21700661,"2017-18","1/17/2018","UTA","SAC",6719
"1549",21700662,"2017-18","1/17/2018","DEN","LAC",11399
"1550",21700663,"2017-18","1/18/2018","PHI","BOS",28605
"1551",21700664,"2017-18","1/18/2018","ORL","CLE",34007
"1552",21700665,"2017-18","1/18/2018","MIN","HOU",20571
"1553",21700666,"2017-18","1/18/2018","IND","POR",8200
"1554",21700667,"2017-18","1/19/2018","SAS","TOR",26477
"1555",21700668,"2017-18","1/19/2018","MIA","BKN",15259
"1556",21700669,"2017-18","1/19/2018","WAS","DET",11190
"1557",21700672,"2017-18","1/19/2018","NYK","UTA",13537
"1558",21700673,"2017-18","1/19/2018","IND","LAL",17332
"1559",21700674,"2017-18","1/20/2018","OKC","CLE",50393
"1560",21700675,"2017-18","1/20/2018","CHI","ATL",14407
"1561",21700676,"2017-18","1/20/2018","MIA","CHA",10648
"1562",21700677,"2017-18","1/20/2018","MEM","NOP",8944
"1563",21700680,"2017-18","1/20/2018","TOR","MIN",15249
"1564",21700681,"2017-18","1/20/2018","LAC","UTA",6759
"1565",21700682,"2017-18","1/20/2018","DAL","POR",6397
"1566",21700683,"2017-18","1/21/2018","ORL","BOS",20609
"1567",21700686,"2017-18","1/21/2018","IND","SAS",14475
"1568",21700688,"2017-18","1/22/2018","UTA","ATL",6629
"1569",21700689,"2017-18","1/22/2018","MIA","HOU",16893
"1570",21700692,"2017-18","1/22/2018","CHI","NOP",16551
"1571",21700694,"2017-18","1/22/2018","POR","DEN",8196
"1572",21700695,"2017-18","1/22/2018","MIN","LAC",13075
"1573",21700697,"2017-18","1/23/2018","BKN","OKC",26257
"1574",21700698,"2017-18","1/23/2018","CLE","SAS",40666
"1575",21700700,"2017-18","1/23/2018","BOS","LAL",33285
"1576",21700701,"2017-18","1/24/2018","NOP","CHA",12335
"1577",21700702,"2017-18","1/24/2018","UTA","DET",9587
"1578",21700703,"2017-18","1/24/2018","PHX","IND",3479
"1579",21700704,"2017-18","1/24/2018","CHI","PHI",14266
"1580",21700705,"2017-18","1/24/2018","TOR","ATL",5482
"1581",21700707,"2017-18","1/24/2018","SAS","MEM",8053
"1582",21700708,"2017-18","1/24/2018","MIN","POR",11179
"1583",21700709,"2017-18","1/24/2018","BOS","LAC",18749
"1584",21700710,"2017-18","1/25/2018","SAC","MIA",14335
"1585",21700711,"2017-18","1/25/2018","WAS","OKC",26031
"1586",21700712,"2017-18","1/25/2018","NYK","DEN",8625
"1587",21700713,"2017-18","1/25/2018","MIN","GSW",29072
"1588",21700714,"2017-18","1/26/2018","ATL","CHA",9409
"1589",21700715,"2017-18","1/26/2018","IND","CLE",34111
"1590",21700717,"2017-18","1/26/2018","LAL","CHI",18457
"1591",21700718,"2017-18","1/26/2018","LAC","MEM",3627
"1592",21700719,"2017-18","1/26/2018","BKN","MIL",4899
"1593",21700720,"2017-18","1/26/2018","HOU","NOP",25419
"1594",21700721,"2017-18","1/26/2018","POR","DAL",3697
"1595",21700722,"2017-18","1/26/2018","PHI","SAS",15530
"1596",21700723,"2017-18","1/26/2018","NYK","PHX",7939
"1597",21700724,"2017-18","1/27/2018","OKC","DET",25479
"1598",21700725,"2017-18","1/27/2018","ORL","IND",12632
"1599",21700726,"2017-18","1/27/2018","WAS","ATL",5904
"1600",21700727,"2017-18","1/27/2018","CHA","MIA",11572
"1601",21700728,"2017-18","1/27/2018","BOS","GSW",56477
"1602",21700729,"2017-18","1/27/2018","BKN","MIN",6498
"1603",21700730,"2017-18","1/27/2018","DAL","DEN",8022
"1604",21700732,"2017-18","1/28/2018","PHX","HOU",16267
"1605",21700733,"2017-18","1/28/2018","LAC","NOP",13199
"1606",21700734,"2017-18","1/28/2018","DET","CLE",26782
"1607",21700735,"2017-18","1/28/2018","LAL","TOR",12437
"1608",21700738,"2017-18","1/29/2018","CHA","IND",10843
"1609",21700739,"2017-18","1/29/2018","MIN","ATL",11911
"1610",21700740,"2017-18","1/29/2018","PHX","MEM",2839
"1611",21700741,"2017-18","1/29/2018","PHI","MIL",16667
"1612",21700742,"2017-18","1/29/2018","MIA","DAL",6939
"1613",21700743,"2017-18","1/29/2018","BOS","DEN",19665
"1614",21700745,"2017-18","1/30/2018","BKN","NYK",7417
"1615",21700746,"2017-18","1/30/2018","MIN","TOR",12814
"1616",21700747,"2017-18","1/30/2018","CLE","DET",36387
"1617",21700748,"2017-18","1/30/2018","ORL","HOU",11565
"1618",21700749,"2017-18","1/30/2018","SAC","NOP",2754
"1619",21700752,"2017-18","1/30/2018","POR","LAC",9651
"1620",21700753,"2017-18","1/31/2018","MEM","IND",8286
"1621",21700754,"2017-18","1/31/2018","LAL","ORL",11049
"1622",21700757,"2017-18","1/31/2018","MIA","CLE",32065
"1623",21700758,"2017-18","1/31/2018","NYK","BOS",15087
"1624",21700760,"2017-18","1/31/2018","DAL","PHX",6106
"1625",21700761,"2017-18","2/1/2018","MEM","DET",23452
"1626",21700764,"2017-18","2/1/2018","HOU","SAS",24878
"1627",21700765,"2017-18","2/1/2018","OKC","DEN",22271
"1628",21700767,"2017-18","2/2/2018","ATL","BOS",16440
"1629",21700768,"2017-18","2/2/2018","LAL","BKN",16835
"1630",21700769,"2017-18","2/2/2018","POR","TOR",7853
"1631",21700771,"2017-18","2/2/2018","NYK","MIL",17222
"1632",21700772,"2017-18","2/2/2018","NOP","OKC",21200
"1633",21700773,"2017-18","2/2/2018","UTA","PHX",4275
"1634",21700775,"2017-18","2/3/2018","CHI","LAC",16452
"1635",21700776,"2017-18","2/3/2018","MIA","DET",17851
"1636",21700777,"2017-18","2/3/2018","PHI","IND",17194
"1637",21700778,"2017-18","2/3/2018","WAS","ORL",5368
"1638",21700779,"2017-18","2/3/2018","HOU","CLE",38865
"1639",21700780,"2017-18","2/3/2018","NOP","MIN",8118
"1640",21700781,"2017-18","2/3/2018","UTA","SAS",10815
"1641",21700783,"2017-18","2/3/2018","DAL","SAC",6038
"1642",21700784,"2017-18","2/4/2018","POR","BOS",24318
"1643",21700786,"2017-18","2/4/2018","ATL","NYK",9779
"1644",21700787,"2017-18","2/4/2018","MEM","TOR",5570
"1645",21700788,"2017-18","2/4/2018","LAL","OKC",29793
"1646",21700789,"2017-18","2/4/2018","CHA","PHX",8191
"1647",21700790,"2017-18","2/5/2018","POR","DET",13470
"1648",21700791,"2017-18","2/5/2018","WAS","IND",9064
"1649",21700792,"2017-18","2/5/2018","ORL","MIA",10548
"1650",21700793,"2017-18","2/5/2018","UTA","NOP",8949
"1651",21700794,"2017-18","2/5/2018","CHA","DEN",6658
"1652",21700795,"2017-18","2/5/2018","CHI","SAC",7448
"1653",21700796,"2017-18","2/5/2018","DAL","LAC",9651
"1654",21700797,"2017-18","2/6/2018","CLE","ORL",32463
"1655",21700798,"2017-18","2/6/2018","BOS","TOR",22178
"1656",21700799,"2017-18","2/6/2018","MEM","ATL",2049
"1657",21700800,"2017-18","2/6/2018","HOU","BKN",10731
"1658",21700801,"2017-18","2/6/2018","MIL","NYK",9507
"1659",21700802,"2017-18","2/6/2018","WAS","PHI",15489
"1660",21700803,"2017-18","2/6/2018","OKC","GSW",44871
"1661",21700804,"2017-18","2/6/2018","PHX","LAL",10269
"1662",21700805,"2017-18","2/7/2018","BKN","DET",12957
"1663",21700806,"2017-18","2/7/2018","HOU","MIA",16875
"1664",21700807,"2017-18","2/7/2018","MIN","CLE",41846
"1665",21700809,"2017-18","3/21/2018","IND","NOP",12721
"1666",21700810,"2017-18","2/7/2018","SAS","PHX",10181
"1667",21700811,"2017-18","2/8/2018","ATL","ORL",9825
"1668",21700812,"2017-18","2/8/2018","NYK","TOR",11064
"1669",21700813,"2017-18","2/8/2018","BOS","WAS",37408
"1670",21700815,"2017-18","2/8/2018","DAL","GSW",22996
"1671",21700816,"2017-18","2/8/2018","OKC","LAL",23557
"1672",21700818,"2017-18","2/9/2018","NOP","PHI",15705
"1673",21700819,"2017-18","2/9/2018","CLE","ATL",43539
"1674",21700820,"2017-18","2/9/2018","IND","BOS",24735
"1675",21700822,"2017-18","2/9/2018","MIN","CHI",15789
"1676",21700823,"2017-18","2/9/2018","DEN","HOU",10491
"1677",21700824,"2017-18","2/9/2018","CHA","UTA",9290
"1678",21700825,"2017-18","2/9/2018","POR","SAC",7132
"1679",21700826,"2017-18","2/10/2018","NOP","BKN",21968
"1680",21700827,"2017-18","2/10/2018","MIL","ORL",10039
"1681",21700828,"2017-18","2/10/2018","LAC","PHI",19606
"1682",21700829,"2017-18","2/10/2018","WAS","CHI",8208
"1683",21700831,"2017-18","2/10/2018","SAS","GSW",33461
"1684",21700832,"2017-18","2/10/2018","DEN","PHX",7691
"1685",21700833,"2017-18","2/11/2018","TOR","CHA",15139
"1686",21700834,"2017-18","2/11/2018","DET","ATL",16538
"1687",21700836,"2017-18","2/11/2018","NYK","IND",12385
"1688",21700837,"2017-18","2/11/2018","DAL","HOU",12557
"1689",21700838,"2017-18","2/11/2018","SAC","MIN",9215
"1690",21700839,"2017-18","2/11/2018","MEM","OKC",11886
"1691",21700840,"2017-18","2/11/2018","UTA","POR",10869
"1692",21700841,"2017-18","2/12/2018","NOP","DET",13345
"1693",21700842,"2017-18","2/12/2018","NYK","PHI",16395
"1694",21700843,"2017-18","2/12/2018","LAC","BKN",6630
"1695",21700846,"2017-18","2/12/2018","PHX","GSW",19267
"1696",21700847,"2017-18","2/13/2018","MIA","TOR",20590
"1697",21700848,"2017-18","2/13/2018","ATL","MIL",6436
"1698",21700849,"2017-18","2/13/2018","HOU","MIN",18195
"1699",21700850,"2017-18","2/13/2018","CLE","OKC",55244
"1700",21700851,"2017-18","2/13/2018","SAC","DAL",4306
"1701",21700852,"2017-18","2/13/2018","SAS","DEN",12524
"1702",21700854,"2017-18","2/14/2018","CHA","ORL",4777
"1703",21700855,"2017-18","2/14/2018","MIA","PHI",21135
"1704",21700856,"2017-18","2/14/2018","IND","BKN",6284
"1705",21700857,"2017-18","2/14/2018","WAS","NYK",7010
"1706",21700858,"2017-18","2/14/2018","LAC","BOS",21499
"1707",21700859,"2017-18","2/14/2018","TOR","CHI",5527
"1708",21700860,"2017-18","2/14/2018","SAC","HOU",7181
"1709",21700861,"2017-18","2/14/2018","OKC","MEM",11375
"1710",21700862,"2017-18","2/14/2018","LAL","NOP",13676
"1711",21700863,"2017-18","2/14/2018","PHX","UTA",7423
"1712",21700864,"2017-18","2/14/2018","GSW","POR",32728
"1713",21700865,"2017-18","2/15/2018","DEN","MIL",17379
"1714",21700866,"2017-18","2/15/2018","LAL","MIN",24710
"1715",21700868,"2017-18","2/22/2018","NYK","ORL",10514
"1716",21700869,"2017-18","2/22/2018","WAS","CLE",38706
"1717",21700873,"2017-18","2/23/2018","BOS","DET",24013
"1718",21700874,"2017-18","2/23/2018","ATL","IND",4171
"1719",21700875,"2017-18","2/23/2018","CHA","WAS",5677
"1720",21700876,"2017-18","2/23/2018","MIL","TOR",21807
"1721",21700877,"2017-18","2/23/2018","MIN","HOU",19948
"1722",21700879,"2017-18","2/23/2018","MIA","NOP",14593
"1723",21700880,"2017-18","2/23/2018","SAS","DEN",11946
"1724",21700881,"2017-18","2/23/2018","LAC","PHX",3875
"1725",21700882,"2017-18","2/23/2018","POR","UTA",7404
"1726",21700883,"2017-18","2/23/2018","DAL","LAL",17370
"1727",21700885,"2017-18","2/24/2018","MEM","MIA",7630
"1728",21700887,"2017-18","2/24/2018","OKC","GSW",51621
"1729",21700890,"2017-18","2/24/2018","DAL","UTA",8407
"1730",21700891,"2017-18","2/24/2018","LAL","SAC",18324
"1731",21700892,"2017-18","2/25/2018","DET","CHA",9352
"1732",21700893,"2017-18","2/25/2018","NOP","MIL",22079
"1733",21700895,"2017-18","2/25/2018","PHI","WAS",14497
"1734",21700896,"2017-18","2/25/2018","HOU","DEN",15462
"1735",21700898,"2017-18","2/26/2018","MEM","BOS",10739
"1736",21700900,"2017-18","2/26/2018","GSW","NYK",23976
"1737",21700901,"2017-18","2/26/2018","DET","TOR",6155
"1738",21700902,"2017-18","2/26/2018","PHX","NOP",8506
"1739",21700903,"2017-18","2/26/2018","ORL","OKC",13794
"1740",21700904,"2017-18","2/26/2018","IND","DAL",6305
"1741",21700905,"2017-18","2/26/2018","HOU","UTA",18646
"1742",21700908,"2017-18","2/27/2018","BKN","CLE",33165
"1743",21700909,"2017-18","2/27/2018","PHI","MIA",22250
"1744",21700910,"2017-18","2/27/2018","WAS","MIL",12865
"1745",21700911,"2017-18","2/27/2018","SAC","POR",5775
"1746",21700912,"2017-18","2/27/2018","LAC","DEN",11474
"1747",21700913,"2017-18","2/28/2018","MIL","DET",10922
"1748",21700914,"2017-18","2/28/2018","TOR","ORL",9274
"1749",21700915,"2017-18","2/28/2018","IND","ATL",5059
"1750",21700916,"2017-18","2/28/2018","CHA","BOS",11461
"1751",21700918,"2017-18","2/28/2018","PHX","MEM",3007
"1752",21700919,"2017-18","2/28/2018","OKC","DAL",20513
"1753",21700920,"2017-18","2/28/2018","NOP","SAS",14099
"1754",21700921,"2017-18","2/28/2018","HOU","LAC",15406
"1755",21700923,"2017-18","3/1/2018","PHI","CLE",42108
"1756",21700925,"2017-18","3/1/2018","MIN","POR",12721
"1757",21700926,"2017-18","3/2/2018","DET","ORL",11327
"1758",21700927,"2017-18","3/2/2018","CHA","PHI",20459
"1759",21700928,"2017-18","3/2/2018","GSW","ATL",28136
"1760",21700930,"2017-18","3/2/2018","DAL","CHI",5753
"1761",21700931,"2017-18","3/2/2018","DEN","MEM",4301
"1762",21700932,"2017-18","3/2/2018","IND","MIL",8428
"1763",21700933,"2017-18","3/2/2018","OKC","PHX",20425
"1764",21700934,"2017-18","3/2/2018","MIN","UTA",14189
"1765",21700935,"2017-18","3/2/2018","NYK","LAC",6421
"1766",21700936,"2017-18","3/3/2018","MEM","ORL",9607
"1767",21700938,"2017-18","3/3/2018","DET","MIA",10298
"1768",21700941,"2017-18","3/3/2018","OKC","POR",21211
"1769",21700942,"2017-18","3/3/2018","UTA","SAC",5374
"1770",21700943,"2017-18","3/4/2018","PHX","ATL",13480
"1771",21700944,"2017-18","3/4/2018","CHA","TOR",11155
"1772",21700945,"2017-18","3/4/2018","IND","WAS",11659
"1773",21700946,"2017-18","3/4/2018","NOP","DAL",7203
"1774",21700947,"2017-18","3/4/2018","PHI","MIL",20203
"1775",21700949,"2017-18","3/4/2018","NYK","SAC",6270
"1776",21700950,"2017-18","3/5/2018","DET","CLE",26226
"1777",21700951,"2017-18","3/5/2018","MIL","IND",15351
"1778",21700952,"2017-18","3/5/2018","PHX","MIA",6596
"1779",21700953,"2017-18","3/5/2018","BOS","CHI",12671
"1780",21700954,"2017-18","3/5/2018","MEM","SAS",11610
"1781",21700955,"2017-18","3/5/2018","ORL","UTA",7352
"1782",21700956,"2017-18","3/5/2018","POR","LAL",25250
"1783",21700957,"2017-18","3/6/2018","PHI","CHA",13447
"1784",21700958,"2017-18","3/6/2018","ATL","TOR",6465
"1785",21700959,"2017-18","3/6/2018","MIA","WAS",16695
